"Rank","GeneSymbol","GeneId","GO: Molecular Function Score","GO: Molecular Function pValue","GO: Biological Process Score","GO: Biological Process pValue","GO: Cellular Component Score","GO: Cellular Component pValue","Human Phenotype Score","Human Phenotype pValue","Mouse Phenotype Score","Mouse Phenotype pValue","Pathway Score","Pathway pValue","Pubmed Score","Pubmed pValue","Interaction Score","Interaction pValue","Coexpression Score","Coexpression pValue","Coexpression Atlas Score","Coexpression Atlas pValue","ToppCell Atlas Score","ToppCell Atlas pValue","Disease Score","Disease pValue","Average Score","Overall pValue"
6661,"ZNF850",342892,0.21089267512466608,0.18841982958946554,0.9924224035581068,0.15007745933384972,0.08811040235278036,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.22737444587514027,0.22889233152594887,0.013080945814232438,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.334782961038191,0.21720163327010844
6662,"KLHL8",57563,-1.0,0.0,0.9908992680538825,0.1522075910147173,0.66794545337707,0.1735089078233927,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.935571560691849,0.121998450813323,0.013257600477578612,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.4135875092051677,0.21731430660860496
6663,"ZNF443",10224,0.1819899480940307,0.18841982958946554,0.9969768467164039,0.13226181254841207,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.01089173264999243,0.2621998450813323,0.0,0.5803640588690937,0.15340060537664976,0.11657629744384199,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.3023789029431061,0.21758768741132162
6664,"NSUN6",221078,0.30803931780491206,0.1663439194422928,0.670453682891646,0.21882261812548412,0.088807753679558,0.24845081332300542,0.07999285987885575,0.05712625871417506,-1.0,0.0,0.0,0.5001936483346243,0.4269123053699642,0.20933384972889232,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,2.596899160782451E-4,0.13632842757552285,0.2385603997955097,0.2177027373758751
6665,"WDR72",256764,0.0,0.6142525174283501,0.46276963268248955,0.2275367931835786,0.7328247724351675,0.16595662277304415,0.10392146518914208,0.05693261037955073,0.6393471727432753,0.08055770720371805,-1.0,0.0,0.22460047905603436,0.22947327652982186,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.31322074507433867,0.21771185297631246
6666,"SLC5A10",125206,9.999981353902083E-5,0.22850503485670023,0.8561025770642025,0.18996901626646012,0.6927442602921825,0.1698295894655306,-1.0,0.0,0.09415436298265747,0.11967467079783115,0.0,0.5001936483346243,0.7367710118955827,0.17099147947327653,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.366596640901502,0.21803297224420293
6667,"HCAR2",338442,0.07503876579061208,0.19403563129357088,0.9999805209538024,0.08597986057319908,0.3484408467939881,0.22250193648334624,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.15867528212686588,0.23663826491092177,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.2254706769057333,0.10398915569326103,0.30415466616736847,0.21811316101372236
6668,"PRG3",10394,8.43366457680966E-4,0.22850503485670023,0.9999998505825478,0.06680867544539117,0.9630730149103945,0.08094500387296669,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.4134461717151794,0.2108830364058869,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.3316754981593684,0.21818470341191143
6669,"MTFP1",51537,0.0,0.6142525174283501,0.9186980502163947,0.18338497288923314,0.9407834982351746,0.09333849728892331,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9716858150202525,0.10476374903175832,0.0,0.5803640588690937,0.07110975356979506,0.13613477924089853,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.3731601551401186,0.2183141256983291
6670,"ZNF641",121274,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.6975871132018249,0.16963594113090627,-1.0,0.0,0.5310917283051273,0.08733539891556932,0.0,0.5001936483346243,0.5775029057107214,0.19209914794732766,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.41637356676779563,0.218427003541384
6671,"SUSD1",64420,0.018995527142152364,0.22482571649883812,0.0,0.6179318357862122,0.0794287295787972,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8574676619522623,0.14697908597986056,0.014453379201733296,0.15530596436870642,0.4616365910831953,0.0592563903950426,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.21416789389268162,0.2187697591767228
6672,"HEMK1",51409,0.34919595041793206,0.16130906274206042,0.7244553553860688,0.2054608830364059,0.2786477056886181,0.2465143299767622,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.7441620297612154,0.1698295894655306,0.0,0.5803640588690937,0.2037320128953968,0.10902401239349342,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.3795414327557087,0.21884487444794143
6673,"LUZP4",51213,0.19643641880634036,0.18841982958946554,0.9911181854511858,0.15143299767621998,0.08811040235278036,0.24845081332300542,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.2643538042488739,0.22618125484120838,0.9151436330177085,0.03117738187451588,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3206382693570477,0.21902979330762096
6674,"TRIM68",55128,0.9618854671696395,0.032532920216886134,0.985176407165737,0.15724244771494966,0.8499275456838822,0.12432223082881487,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.3175139233198243,0.2221146398140976,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.38430226788360994,0.21924335487283342
6675,"CYP4F11",57834,0.745156891269931,0.07881487219209915,0.9894686344693562,0.15395042602633618,0.8756805874191081,0.11289697908597986,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.5528799431428203,0.1942292796281952,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.4421606999971121,0.21944177944139476
6676,"ENPP5",59084,0.5542359141989339,0.11444616576297444,0.9913964847861869,0.15104570100697134,0.4511345201814502,0.20584817970565453,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.8486332835210355,0.14930286599535245,0.022404556022415926,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3869691716784948,0.21959180248363974
6677,"ZNF862",643641,0.32070006909768245,0.16518202943454685,0.9924224035581068,0.15007745933384972,0.08811040235278036,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.08216632907625282,0.2621998450813323,9.999980000009995E-5,0.16092176607281178,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.30799866180038993,0.21974367262053507
6678,"ANXA10",11199,0.5105854230274193,0.121998450813323,-1.0,0.0,0.2786477056886181,0.2465143299767622,-1.0,0.0,0.03269184031951524,0.1254841208365608,0.0,0.5001936483346243,0.7844348779008053,0.16227730441518204,0.0,0.5803640588690937,0.09697429499263241,0.13381099922540665,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.26732135665204687,0.21985735364410364
6679,"RASSF4",83937,8.484491877351615E-4,0.22850503485670023,0.3502355161763592,0.2316034082106894,0.0,0.6264523625096824,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.6764312192801526,0.1818357862122386,0.0,0.5803640588690937,0.8294157900601087,0.008326878388845856,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.22728067622905862,0.21986899445913655
6680,"MEPE",56955,0.004906268505458582,0.22850503485670023,0.9115296232352605,0.18338497288923314,0.813558253886568,0.13458559256390396,-1.0,0.0,0.6821265654726579,0.07629744384198296,0.0,0.5001936483346243,0.00965909752840857,0.2621998450813323,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,2.587004984394226E-4,0.13632842757552285,0.2606397531847518,0.2199363512048338
6681,"DHRS7C",201140,0.1381799996303822,0.18880712625871418,0.9958217115108301,0.14233152594887685,0.9577835151041607,0.08423702556158016,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.17284418869970883,0.23644461657629745,0.022404556022415926,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.32374758522744806,0.22002070487142544
6682,"ECHDC2",55268,0.1760582213583512,0.18841982958946554,0.9479978118133404,0.17621998450813323,0.2786477056886181,0.2465143299767622,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.526746387488327,0.19752130131680867,0.0,0.5803640588690937,0.31795158228483544,0.09546862896979086,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.3706053490384105,0.22006400144757088
6683,"AFAP1L1",134265,0.14275525727799848,0.18880712625871418,0.0,0.6179318357862122,0.8908708971051611,0.10863671572424477,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.5495604417826595,0.1942292796281952,9.999980000009995E-5,0.16092176607281178,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.06137375200804339,0.11967467079783115,0.2578613589480605,0.22024069747078967
6684,"ZNF426",79088,0.18136647862569852,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.8590393122993792,0.1463981409759876,0.0,0.5803640588690937,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.35874759484687335,0.22045907283199528
6685,"ZNF225",7768,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.10268228806799136,0.2558094500387297,0.0,0.5803640588690937,0.16789396513635862,0.1123160340821069,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.3309946348129051,0.2204659403252761
6686,"PITHD1",57095,0.0,0.6142525174283501,-1.0,0.0,0.08811040235278036,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9384278336529012,0.12064291247095275,0.0,0.5803640588690937,0.6567811650597563,0.028272656855151047,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.2746201777435768,0.22055387196309162
6687,"ADAT1",23536,0.3545544204122158,0.16092176607281178,0.6431655573570809,0.21940356312935708,0.0,0.6264523625096824,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.47309694952270287,0.20410534469403563,0.06873983860437843,0.1524012393493416,0.3706158273898091,0.07958946553059644,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.30200468452106694,0.22061683468309878
6688,"OR10H3",26532,0.2474348178246061,0.18628969790859798,0.9987072684865684,0.12490317583268784,0.9532791854255181,0.08733539891556932,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.24752358784153786,0.22792408985282728,0.0,0.5803640588690937,0.0,0.5739736638264911,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.42438030893293915,0.22068485754902212
6689,"GGT5",2687,0.23064773840384936,0.18783888458559256,0.9968349091231654,0.13787761425251743,0.2999375511327826,0.2275367931835786,-1.0,0.0,0.2166103076920763,0.11018590240123935,0.0,0.5001936483346243,0.6740468816580282,0.1820294345468629,0.0,0.5803640588690937,0.09697429499263241,0.13381099922540665,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3099759109835874,0.220875189654264
6690,"PPFIA4",8497,8.484491877351615E-4,0.22850503485670023,0.9764042449875815,0.16421378776142526,0.6809919641367902,0.1715724244771495,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.9397822434600894,0.11948102246320681,0.0,0.5803640588690937,0.21265865198808562,0.10863671572424477,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.3360630383726298,0.22098866399891925
6691,"CD300LF",146722,0.7926524701973858,0.06797056545313711,0.9999996263571366,0.06816421378776143,0.1311205258239955,0.2482571649883811,-1.0,0.0,0.24566546972026,0.10515104570100697,0.0,0.5001936483346243,0.23584965894943302,0.22850503485670023,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.2939735509540013,0.2210330848126536
6692,"ZNF484",83744,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.6599860003332954,0.18357862122385749,9.999980000009995E-5,0.16092176607281178,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.3727522572495074,0.22148642424528886
6693,"ZFP28",140612,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.0856910136558849,0.2581332300542215,0.0,0.5803640588690937,0.161188237238715,0.11328427575522851,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.3266926032413732,0.22154059846990926
6694,"GYG2",8908,0.12326038578533813,0.19306738962044925,0.8186499251137196,0.1942292796281952,0.088807753679558,0.24845081332300542,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.6935702182996981,0.17835011618900076,0.0,0.5803640588690937,0.6338023103960576,0.0313710302091402,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.30204969413573723,0.2219571479885296
6695,"ASPRV1",151516,0.1379840395129477,0.18880712625871418,0.6072764391117034,0.22153369481022464,0.0794287295787972,0.24845081332300542,-1.0,0.0,9.99998000001E-5,0.1349728892331526,-1.0,0.0,0.8160001530927938,0.1558869093725794,0.25860904394266165,0.12103020914020139,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.28544387606260113,0.2221665510000933
6696,"NWD1",284434,0.9547150124521618,0.03466305189775368,0.9977816905911259,0.12916343919442294,0.088807753679558,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.1037486282335585,0.2558094500387297,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.32451182342015916,0.22221714339936383
6697,"SLC13A2",9058,0.2108391366039466,0.18841982958946554,0.9071701634872898,0.18435321456235476,0.7862990878968934,0.14155693261037955,-1.0,0.0,0.00803175940403374,0.1349728892331526,0.0,0.5001936483346243,0.4847664284738838,0.20313710302091403,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.08611004430348268,0.11967467079783115,0.30706203366277907,0.2224793569115836
6698,"SLC6A12",6539,0.22049528600871268,0.18803253292021688,0.9939301135640705,0.14736638264910923,0.7544881174209339,0.14794732765298219,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.28655647917787175,0.2246320681642138,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.27685396344874164,0.0923702556158017,0.37740273956797055,0.22261249484529766
6699,"QRFPR",84109,0.0828832733985366,0.19403563129357088,0.2840357133003128,0.23295894655305965,0.8020429788835107,0.13903950426026337,-1.0,0.0,0.6883958923280613,0.07610379550735864,0.0,0.5001936483346243,0.10099651041973184,0.2558094500387297,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.014354042340251871,0.13284275755228506,0.2712472866310312,0.22287498292418295
6700,"GALNT15",117248,0.21397993605245552,0.18803253292021688,0.9143530009906174,0.18338497288923314,0.876077495753029,0.11289697908597986,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.6277308286585922,0.18687064291247096,0.0,0.5803640588690937,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.36556429453174627,0.22299419349334415
6701,"ZNF562",54811,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.07398596532067449,0.2621998450813323,0.2858473867228154,0.1158017041053447,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.37078417683144055,0.2231663788515834
6702,"ADAMTS14",140766,0.2050906647515607,0.18841982958946554,0.6377003250053592,0.21940356312935708,0.33558741105502554,0.22269558481797055,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.45361823865775325,0.20604182804027885,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.03934270957694539,0.11967467079783115,0.2712594355806794,0.22323174378166255
6703,"FN3K",64122,0.23519784474916994,0.18783888458559256,0.9103845470494258,0.18396591789310612,0.088807753679558,0.24845081332300542,-1.0,0.0,0.03723707337007162,0.1254841208365608,0.0,0.5001936483346243,0.08132562325855497,0.2621998450813323,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.2603641504386757,0.09353214562354764,0.2725526214601642,0.2232818588880714
6704,"RHCE",6006,9.999981353902083E-5,0.22850503485670023,0.6220400347431663,0.22075910147172734,0.3648678448643269,0.20836560805577073,9.999980000009995E-5,0.05964368706429125,-1.0,0.0,-1.0,0.0,0.20127496397153738,0.2316034082106894,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.23267208608762593,0.2234629664808243
6705,"BCORL1",63035,0.0,0.6142525174283501,0.10464144024863696,0.23392718822618125,0.577353828746031,0.18938807126258714,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.9342495098498164,0.12257939581719597,0.2959956198112656,0.11367157242447715,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.011577689057300266,0.13284275755228506,0.3001715911058487,0.22376601337992663
6706,"OR4C3",256144,0.07528911037414056,0.19403563129357088,0.5068926016646472,0.22695584817970565,0.1311205258239955,0.2482571649883811,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.0,0.6310999225406662,-1.0,0.0,0.3706158273898091,0.07958946553059644,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.2865125595349654,0.22381900035714475
6707,"ZP1",22917,8.484491877351615E-4,0.22850503485670023,0.04242636777296991,0.23567002323780015,0.3025700504982366,0.2275367931835786,9.999980000009995E-5,0.05964368706429125,0.09748012356085387,0.11967467079783115,0.0,0.5001936483346243,0.5686787720319159,0.1932610379550736,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.1692269364111506,0.22383460410294398
6708,"LRRCC1",85444,0.0,0.6142525174283501,0.12753634879092968,0.23392718822618125,0.9202881540883068,0.09992254066615028,-1.0,0.0,0.3634166736999218,0.09856700232378002,-1.0,0.0,0.9234187587145644,0.12683965917893106,0.06230090549520541,0.15278853601859024,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3129830750731082,0.22416108415612113
6709,"HENMT1",113802,0.3649292322893279,0.16053446940356314,0.8655088078926562,0.18958171959721146,0.7542811877016204,0.14794732765298219,-1.0,0.0,0.15056318141531533,0.11793183578621223,0.0,0.5001936483346243,0.024156954353024403,0.2621998450813323,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.06318783943712494,0.11967467079783115,0.2907035893814904,0.2242058349960867
6710,"KDM4E",390245,0.29751143319338563,0.1665375677769171,0.6552879046285157,0.21920991479473276,0.7563850267673414,0.14794732765298219,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.6310999225406662,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.5561627033768753,0.22423429607581402
6711,"ZNF529",57711,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.01089173264999243,0.2621998450813323,0.0,0.5803640588690937,0.15340060537664976,0.11657629744384199,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.3021732744093087,0.22425835664853333
6712,"HEATR6",63897,0.19643641880633,0.18841982958946554,0.0,0.6179318357862122,0.0,0.6264523625096824,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.6475669572145852,0.18415956622773044,0.002716972031628397,0.16092176607281178,0.2832971142428404,0.09914794732765299,0.0,0.5098760650658405,0.0,0.5,2.587004984394226E-4,0.13632842757552285,0.17771489840519222,0.22438054997708867
6713,"ZNF596",169270,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.08510580539882578,0.2581332300542215,0.0,0.5803640588690937,0.14299303394665372,0.11890007745933386,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.32429304251616686,0.22451174002033847
6714,"GP5",2814,0.08645993301818879,0.19403563129357088,0.9370043014517964,0.1785437645236251,0.7862990878968934,0.14155693261037955,-1.0,0.0,0.008034299098200852,0.1349728892331526,0.0,0.5001936483346243,0.6784721285398305,0.18164213787761424,0.12706717203800705,0.14252517428350117,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.31077838808630076,0.22457088470101283
6715,"MFSD1",64747,0.0,0.6142525174283501,0.11565901954421798,0.23392718822618125,0.0794287295787972,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.540503679370044,0.19539116963594114,0.01646703980965359,0.15530596436870642,0.36452060508412637,0.08907823392718822,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.23124417759064467,0.22462479331886842
6716,"FBN3",84467,0.01865388567155333,0.22482571649883812,-1.0,0.0,0.098945388217199,0.24845081332300542,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.6071934652470513,0.18919442292796282,0.5120478002587258,0.08365608055770721,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.11536823370009164,0.11560805577072038,0.25395530107649156,0.2246340365091848
6717,"OR2AG1",144125,0.08358210536776933,0.19403563129357088,0.5068926016646472,0.22695584817970565,0.1311205258239955,0.2482571649883811,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.0,0.6310999225406662,-1.0,0.0,0.0,0.5739736638264911,-1.0,0.0,0.0,0.5,0.9546518380422704,0.02498063516653757,0.2925300588543762,0.22497468798007247
6718,"GTF2A1L",11036,0.12221188550057849,0.19306738962044925,0.9995325897379387,0.11618900077459333,0.7563850267673414,0.14794732765298219,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.5694968582746849,0.1932610379550736,0.0,0.5803640588690937,5.257341784257205E-4,0.13962044926413633,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.330470806840902,0.2250271943114197
6719,"ZNF565",147929,0.1819899480940307,0.18841982958946554,0.993694476510298,0.14756003098373355,0.541953393711413,0.19442292796281951,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.01089173264999243,0.2621998450813323,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.01947756440779353,0.11967467079783115,0.30044347180893877,0.22519486683417178
6720,"APOLD1",81575,0.11994500378343358,0.19306738962044925,0.9811581962163336,0.16169635941130905,0.7709551303200649,0.1446553059643687,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.6230479513354764,0.1872579395817196,0.0,0.5803640588690937,0.24210879299317928,0.1063129357087529,0.0,0.5098760650658405,0.0,0.5,0.0,0.5681642137877614,0.3607056906680265,0.22523400816178674
6721,"CCL27",10850,0.08553197981802338,0.19403563129357088,0.9994565209264278,0.1167699457784663,0.3160048120157158,0.22424477149496513,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.3749104684144172,0.21707978311386522,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,0.4183731274032047,0.08075135553834237,0.3459388779318709,0.22530451819125907
6722,"ANKRD16",54522,0.0,0.6142525174283501,0.6431655573570809,0.21940356312935708,0.08811040235278036,0.24845081332300542,-1.0,0.0,0.9982513258267176,0.019364833462432222,-1.0,0.0,0.0444525431094316,0.2621998450813323,-1.0,0.0,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.28859691297327394,0.2253133801627919
6723,"NMBR",4829,0.3665850820584178,0.16014717273431447,0.799553257219724,0.19635941130906273,0.44811386090182437,0.20584817970565453,-1.0,0.0,0.07849195344856509,0.1254841208365608,0.0,0.5001936483346243,0.8256944404175696,0.15395042602633618,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,2.589363248296084E-4,0.13632842757552285,0.30672631643220183,0.22543815515619348
6724,"KRTAP3-3",85293,8.484491877351615E-4,0.22850503485670023,0.37308239700231616,0.23140975987606507,0.9516594054103651,0.08830364058869093,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.18411991703307135,0.2350890782339272,0.022026011546661003,0.15530596436870642,0.0,0.5739736638264911,0.0,0.5098760650658405,-1.0,0.0,-1.0,0.0,0.2741211214552961,0.22550838824941066
6725,"EXTL1",2134,0.06571993329352661,0.20003872966692487,0.9999363311020475,0.09895429899302866,0.8756805874191081,0.11289697908597986,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.45678948535355424,0.2056545313710302,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.06318783943712494,0.11967467079783115,0.3119342271169511,0.22552707262186744
6726,"ST6GALNAC3",256435,0.06571765752993075,0.20003872966692487,0.9745486708425379,0.1653756777691712,0.9038393543352207,0.10418280402788536,-1.0,0.0,0.6415673663505103,0.08036405886909373,0.0,0.5001936483346243,0.5169155256025626,0.1994577846630519,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.37142026111078696,0.2257763247113277
6727,"ARSF",416,0.27399317184083183,0.18086754453911696,-1.0,0.0,0.9255860930468691,0.09914794732765299,-1.0,0.0,-1.0,0.0,0.0,0.5001936483346243,0.4855567310945653,0.2029434546862897,0.0,0.5803640588690937,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,0.7412501618416809,0.04938032532920217,0.33814425550190896,0.22582517565857485
6728,"CHI3L2",1117,0.309446563022521,0.1663439194422928,0.922213998421323,0.1812548412083656,0.098945388217199,0.24845081332300542,-1.0,0.0,-1.0,0.0,-1.0,0.0,0.47599608461165116,0.203718048024787,0.0,0.5803640588690937,0.2915897272073139,0.09798605731990705,0.0,0.5098760650658405,-1.0,0.0,0.0,0.5681642137877614,0.35158396437010087,0.22596497799576376
6729,"PAPLN",89932,0.276347306171356,0.1758326878388846,0.9608090069463163,0.17195972114639815,0.09228321618577182,0.24845081332300542,-1.0,0.0,9.99998000001E-5,0.1349728892331526,0.0,0.5001936483346243,0.303147807350088,0.2228892331525949,0.12334683792426615,0.14252517428350117,0.0,0.5739736638264911,0.0,0.5098760650658405,0.0,0.5,-1.0,0.0,0.27214766040033056,0.22603562996106308
