Gene_Name	essential_mouse_knockout	non_essential_mouse_knockout
SLC27A6	0	0
ISOC1	0	0
ADAMTS19	0	0
KIAA1024L	0	0
CHSY3	0	0
HINT1	0	1
LYRM7	0	0
CDC42SE2	0	0
RAPGEF6	0	1
FNIP1	0	0
ACSL6	0	0
IL3	0	1
CSF2	1	0
P4HA2	0	0
PDLIM4	0	0
SLC22A4	0	0
SLC22A5	0	1
C5orf56	0	0
IRF1	0	1
IL5	0	1
RAD50	1	0
IL13	0	1
IL4	0	1
KIF3A	1	0
CCNI2	0	0
08-Sep	0	0
SOWAHA	0	0
SHROOM1	0	0
GDF9	0	1
UQCRQ	0	0
LEAP2	0	0
AFF4	1	0
ZCCHC10	0	0
HSPA4	0	1
FSTL4	0	1
C5orf15	0	0
VDAC1	1	0
TCF7	0	1
SKP1	0	0
PPP2CA	1	0
CDKL3	0	0
UBE2B	0	1
CDKN2AIPNL	0	0
PHF15	0	0
SAR1B	0	0
SEC24A	0	0
CAMLG	1	0
DDX46	0	0
C5orf24	0	0
TXNDC15	0	0
PCBD2	0	0
CATSPER3	0	1
PITX1	1	0
CTC-203F4.1	0	0
H2AFY	0	1
C5orf20	0	0
TIFAB	0	0
NEUROG1	1	0
CXCL14	1	0
SLC25A48	0	0
IL9	0	1
LECT2	0	1
TGFBI	0	1
SMAD5	1	0
TRPC7	0	1
SPOCK1	0	1
KLHL3	0	0
HNRNPA0	0	0
MYOT	0	1
PKD2L2	0	1
FAM13B	0	0
WNT8A	0	0
NME5	0	0
BRD8	0	0
KIF20A	0	0
CDC23	0	0
GFRA3	0	1
CDC25C	0	1
FAM53C	0	0
KDM3B	0	0
REEP2	0	0
EGR1	0	1
ETF1	0	0
HSPA9	0	0
CTNNA1	1	0
LRRTM2	0	0
SIL1	1	0
MATR3	0	0
PAIP2	0	1
SLC23A1	1	0
RP11-1280I22.1	0	0
C5orf65	0	0
SPATA24	0	0
DNAJC18	0	0
ECSCR	0	1
TMEM173	0	1
UBE2D2	0	1
CXXC5	0	0
PSD2	0	0
NRG2	1	0
PURA	0	1
IGIP	0	0
CYSTM1	0	0
PFDN1	0	1
HBEGF	1	0
SLC4A9	0	1
ANKHD1	0	0
ANKHD1-EIF4EBP3	0	0
EIF4EBP3	0	0
SRA1	0	0
APBB3	0	0
SLC35A4	0	0
CD14	0	1
NDUFA2	0	0
TMCO6	0	0
IK	0	0
WDR55	1	0
DND1	0	1
HARS	0	0
HARS2	0	0
ZMAT2	0	0
PCDHA1	0	1
PCDHA2	0	0
PCDHA3	0	0
PCDHA4	0	0
PCDHA5	0	0
PCDHA6	0	0
PCDHA7	0	0
PCDHA8	0	0
PCDHA9	0	0
PCDHA10	0	0
AC005609.1	0	0
PCDHA11	0	0
PCDHA12	0	0
PCDHA13	0	0
PCDHAC1	0	1
PCDHAC2	0	1
PCDHB1	0	0
PCDHB2	0	0
PCDHB3	0	0
PCDHB4	0	0
PCDHB5	0	0
PCDHB6	0	0
AC005754.1	0	0
PCDHB7	0	0
PCDHB8	0	0
PCDHB16	0	0
PCDHB10	0	0
PCDHB11	0	0
PCDHB12	0	0
PCDHB13	0	0
PCDHB14	0	0
PCDHB15	0	0
SLC25A2	0	0
TAF7	0	0
PCDHGA1	0	1
PCDHGA2	0	0
PCDHGA3	0	0
PCDHGB1	0	0
PCDHGA4	0	0
PCDHGB2	0	0
PCDHGA5	0	0
PCDHGB3	0	0
PCDHGA6	0	0
PCDHGA7	0	0
PCDHGB4	0	0
PCDHGA8	0	0
PCDHGA9	0	0
PCDHGB6	0	0
PCDHGA10	0	0
PCDHGB7	0	0
PCDHGA11	0	0
PCDHGA12	0	0
PCDHGC3	0	0
PCDHGC4	0	0
PCDHGC5	0	0
DIAPH1	0	1
HDAC3	1	0
ARAP3	0	0
RELL2	0	0
FCHSD1	0	0
PCDH1	0	0
KIAA0141	0	0
PCDH12	0	1
RNF14	0	0
GNPDA1	0	0
NDFIP1	0	1
SPRY4	1	0
FGF1	0	1
ARHGAP26	0	0
NR3C1	1	0
HMHB1	0	0
YIPF5	0	0
KCTD16	0	0
PRELID2	0	0
GRXCR2	0	0
SH3RF2	0	0
PLAC8L1	0	0
LARS	0	0
RBM27	0	0
POU4F3	0	1
TCERG1	0	0
GPR151	0	1
PPP2R2B	0	0
STK32A	0	0
DPYSL3	0	0
JAKMIP2	0	0
SPINK1	1	0
SCGB3A2	0	0
C5orf46	0	0
SPINK5	1	0
SPINK14	0	0
SPINK6	0	0
SPINK13	0	0
SPINK7	0	0
SPINK9	0	0
FBXO38	0	0
HTR4	1	0
ADRB2	0	1
SH3TC2	0	1
ABLIM3	0	0
AFAP1L1	0	0
GRPEL2	0	0
PCYOX1L	0	0
IL17B	0	0
CSNK1A1	0	0
ARHGEF37	0	0
PPARGC1B	1	0
PDE6A	0	1
SLC26A2	0	1
TIGD6	0	0
HMGXB3	0	0
CSF1R	1	0
PDGFRB	1	0
CDX1	0	1
SLC6A7	0	0
CAMK2A	0	1
ARSI	0	0
TCOF1	1	0
CD74	0	1
RPS14	0	0
NDST1	1	0
SYNPO	0	1
MYOZ3	0	0
RBM22	0	0
DCTN4	0	0
C5orf62	0	0
IRGM	0	1
ZNF300	0	0
GPX3	0	1
TNIP1	1	0
ANXA6	0	1
CCDC69	0	0
GM2A	0	1
SLC36A3	0	0
SLC36A2	0	0
SLC36A1	0	0
FAT2	0	1
SPARC	0	1
ATOX1	1	0
G3BP1	1	0
GLRA1	1	0
NMUR2	0	1
GRIA1	0	1
FAM114A2	0	0
MFAP3	0	0
GALNT10	0	1
SAP30L	0	0
HAND1	1	0
LARP1	0	0
C5orf4	0	0
CNOT8	0	0
GEMIN5	0	0
MRPL22	0	0
KIF4B	0	0
SGCD	0	1
TIMD4	0	1
HAVCR1	0	0
HAVCR2	0	0
MED7	0	0
ITK	0	1
FAM71B	0	0
CYFIP2	0	0
FNDC9	0	0
AC008676.1	0	0
ADAM19	1	0
NIPAL4	0	0
SOX30	0	0
C5orf52	0	0
THG1L	0	0
LSM11	0	0
CLINT1	0	0
EBF1	0	1
RNF145	0	0
UBLCP1	0	0
IL12B	0	1
ADRA1B	0	1
TTC1	0	0
PWWP2A	0	0
FABP6	0	0
CCNJL	0	0
C1QTNF2	0	0
C5orf54	0	0
SLU7	0	0
PTTG1	0	1
ATP10B	0	0
GABRB2	0	1
GABRA6	0	1
GABRA1	1	0
GABRG2	1	0
CCNG1	0	1
NUDCD2	0	0
HMMR	0	1
MAT2B	0	0
ODZ2	0	0
WWC1	0	0
RARS	0	0
PANK3	0	0
SLIT3	0	1
CCDC99	0	0
DOCK2	0	1
FAM196B	0	0
FOXI1	1	0
C5orf58	0	0
LCP2	1	0
KCNIP1	0	0
KCNMB1	0	1
GABRP	0	1
RANBP17	0	0
TLX3	1	0
NPM1	1	0
FGF18	1	0
CTB-78H18.1	0	0
C5orf50	0	0
FBXW11	0	0
STK10	0	1
EFCAB9	0	0
UBTD2	0	0
SH3PXD2B	1	0
NEURL1B	0	0
DUSP1	0	1
ERGIC1	0	0
RPL26L1	0	0
ATP6V0E1	0	0
CREBRF	0	0
BNIP1	0	0
NKX2-5	1	0
STC2	0	1
BOD1	0	0
CPEB4	0	0
C5orf47	0	0
HMP19	0	0
MSX2	0	1
DRD1	1	0
SFXN1	0	0
HRH2	0	1
CPLX2	0	1
THOC3	0	0
RP11-826N14.2	0	0
FAM153B	0	0
C5orf25	0	0
KIAA1191	0	0
ARL10	0	0
NOP16	0	0
HIGD2A	0	0
CLTB	0	0
FAF2	0	0
RNF44	0	0
CDHR2	0	0
GPRIN1	0	0
SNCB	0	1
EIF4E1B	0	0
TSPAN17	0	0
UNC5A	0	1
HK3	0	0
UIMC1	0	0
ZNF346	0	0
FGFR4	0	1
NSD1	1	0
RAB24	0	0
MXD3	0	1
PRELID1	0	0
LMAN2	0	0
RGS14	1	0
SLC34A1	1	0
PFN3	0	0
F12	0	1
GRK6	0	1
PRR7	0	0
DBN1	0	1
PDLIM7	0	0
DOK3	0	1
DDX41	0	0
FAM193B	0	0
TMED9	0	0
B4GALT7	0	0
FAM153A	0	0
RP11-1026M7.2	0	0
PROP1	1	0
FAM153C	0	0
N4BP3	0	0
RMND5B	0	0
NHP2	0	0
HNRNPAB	0	0
AGXT2L2	0	0
COL23A1	0	0
CLK4	0	0
ZNF354A	0	0
ZNF354B	0	0
ZFP2	0	0
ZNF454	0	0
GRM6	0	1
ZNF879	0	0
ZNF354C	0	0
ADAMTS2	0	1
RUFY1	0	0
HNRNPH1	0	0
C5orf60	0	0
AC136604.1	0	0
CBY3	0	0
CANX	1	0
MAML1	1	0
LTC4S	0	1
MGAT4B	0	1
SQSTM1	0	1
C5orf45	0	0
CTC-241N9.1	0	0
TBC1D9B	0	0
RNF130	0	0
RASGEF1C	0	0
MAPK9	0	1
GFPT2	0	0
CNOT6	0	0
SCGB3A1	0	0
FLT4	1	0
OR2Y1	0	0
MGAT1	1	0
ZFP62	0	0
BTNL8	0	0
BTNL3	0	0
BTNL9	0	0
OR2V1	0	0
OR2V2	0	0
TRIM7	0	0
TRIM41	0	0
GNB2L1	0	0
TRIM52	0	0
AC138035.2	0	0
AC138035.1	0	0
OR4F3	0	0
DUSP22	0	0
IRF4	0	1
EXOC2	0	0
HUS1B	0	0
AL033381.1	0	0
FOXQ1	1	0
FOXF2	1	0
FOXC1	1	0
GMDS	0	0
C6orf195	0	0
MYLK4	0	0
WRNIP1	0	0
SERPINB1	0	1
SERPINB9	0	1
SERPINB6	0	1
NQO2	0	1
RIPK1	1	0
BPHL	0	0
TUBB2A	0	0
TUBB2B	0	0
PSMG4	0	0
SLC22A23	0	0
PXDC1	0	0
FAM50B	0	0
AL138831.1	0	0
PRPF4B	0	0
FAM217A	0	0
C6orf201	0	0
ECI2	0	0
CDYL	0	0
RPP40	0	0
PPP1R3G	0	0
LYRM4	0	0
FARS2	0	0
NRN1	0	0
F13A1	0	1
LY86	0	1
RREB1	0	0
SSR1	1	0
CAGE1	0	0
RIOK1	0	0
DSP	1	0
SNRNP48	0	0
BMP6	0	1
TXNDC5	0	0
MUTED-TXNDC5	0	0
MUTED	0	1
EEF1E1-MUTED	0	0
EEF1E1	1	0
SLC35B3	0	0
OFCC1	0	0
TFAP2A	1	0
GCNT2	0	1
GCNT6	0	0
C6orf52	0	0
PAK1IP1	0	0
TMEM14C	0	0
TMEM14B	0	0
SYCP2L	0	0
MAK	0	1
GCM2	1	0
ELOVL2	0	1
C6orf228	0	0
ERVFRD-1	0	0
NEDD9	0	1
TMEM170B	0	0
ADTRP	0	0
HIVEP1	0	0
EDN1	1	0
PHACTR1	0	0
TBC1D7	0	0
GFOD1	0	0
AL583828.1	0	0
SIRT5	0	1
NOL7	0	0
RANBP9	1	0
CCDC90A	0	0
RNF182	0	0
CD83	0	1
JARID2	1	0
DTNBP1	0	1
MYLIP	0	0
GMPR	0	0
ATXN1	0	1
AL137003.1	0	0
RP3-486B10.1	0	0
RBM24	0	0
CAP2	0	0
FAM8A1	0	0
NUP153	0	0
KIF13A	0	0
AL023807.2	0	0
NHLRC1	0	1
TPMT	0	1
KDM1B	0	1
DEK	0	1
RNF144B	0	0
ID4	1	0
MBOAT1	0	0
E2F3	1	0
CDKAL1	0	0
SOX4	1	0
PRL	0	1
HDGFL1	0	0
NRSN1	0	0
DCDC2	0	1
KAAG1	0	0
MRS2	0	0
GPLD1	0	0
ALDH5A1	1	0
KIAA0319	0	0
TDP2	0	1
ACOT13	0	0
C6orf62	0	0
GMNN	1	0
RP3-369A17.5	0	0
FAM65B	0	0
CMAHP	0	1
LRRC16A	0	0
SCGN	0	0
HIST1H2AA	0	0
HIST1H2BA	0	0
SLC17A4	0	0
SLC17A1	0	0
SLC17A3	0	0
SLC17A2	0	0
TRIM38	0	0
HIST1H1A	0	1
HIST1H3A	0	0
HIST1H4A	0	0
HIST1H4B	0	0
HIST1H3B	0	0
HIST1H2AB	0	0
HIST1H2BB	0	0
HIST1H3C	0	0
HIST1H1C	0	1
HFE	0	1
HIST1H4C	0	0
HIST1H1T	0	1
HIST1H2BC	0	0
HIST1H2AC	0	0
HIST1H1E	0	1
HIST1H2BD	0	0
HIST1H2BE	0	0
HIST1H4D	0	0
HIST1H3D	0	0
HIST1H2AD	0	0
HIST1H2BF	0	0
HIST1H4E	0	0
HIST1H2BG	0	0
HIST1H2AE	0	0
HIST1H3E	0	0
HIST1H1D	0	1
HIST1H4F	0	0
HIST1H4G	0	0
HIST1H3F	0	0
HIST1H2BH	0	0
HIST1H3G	0	0
HIST1H2BI	0	0
HIST1H4H	0	0
BTN3A2	0	0
BTN2A2	0	0
BTN3A1	0	0
BTN3A3	0	0
BTN2A1	0	0
BTN1A1	0	1
HMGN4	0	0
ABT1	0	0
ZNF322	0	0
HIST1H2BJ	0	0
HIST1H2AG	0	0
HIST1H2BK	0	0
HIST1H4I	0	0
HIST1H2AH	0	0
PRSS16	0	1
POM121L2	0	0
ZNF391	0	0
ZNF184	0	0
HIST1H2BL	0	0
HIST1H2AI	0	0
HIST1H3H	0	0
HIST1H2AJ	0	0
HIST1H2BM	0	0
HIST1H4J	0	0
HIST1H4K	0	0
HIST1H2AK	0	0
HIST1H2BN	0	0
HIST1H2AL	0	0
HIST1H1B	0	0
HIST1H3I	0	0
HIST1H4L	0	0
HIST1H3J	0	0
HIST1H2AM	0	0
HIST1H2BO	0	0
OR2B2	0	0
OR2B6	0	0
ZNF165	0	0
ZSCAN16	0	0
ZNF192	0	0
ZNF193	0	0
ZKSCAN4	0	0
NKAPL	0	0
PGBD1	0	0
ZNF323	0	0
ZKSCAN3	0	0
ZSCAN12	0	0
ZSCAN23	0	0
GPX6	0	0
GPX5	0	1
SCAND3	0	0
TRIM27	0	0
C6orf100	0	0
ZNF311	0	0
OR2W1	0	0
OR2B3	0	0
OR2J1	0	0
OR2J3	0	0
OR2J2	0	0
OR14J1	0	0
OR5V1	0	0
OR12D3	0	0
OR12D2	0	0
OR11A1	0	0
OR10C1	0	0
OR2H1	0	0
MAS1L	0	0
UBD	0	1
GABBR1	1	0
OR2H2	0	0
MOG	0	1
ZFP57	1	0
HLA-F	0	1
HLA-G	0	0
HLA-A	0	0
ZNRD1	0	0
PPP1R11	0	0
RNF39	0	0
TRIM31	0	0
TRIM40	0	0
TRIM10	0	0
TRIM15	0	0
TRIM26	0	0
TRIM39	0	0
TRIM39-RPP21	0	0
RPP21	0	0
HLA-E	0	0
GNL1	0	0
PRR3	0	0
ABCF1	0	0
PPP1R10	1	0
MRPS18B	0	0
ATAT1	0	0
C6orf136	0	0
DHX16	0	0
PPP1R18	0	0
NRM	0	0
MDC1	0	1
TUBB	0	0
FLOT1	0	1
IER3	0	1
DDR1	0	1
GTF2H4	0	0
VARS2	0	0
SFTA2	0	0
DPCR1	0	0
MUC21	0	0
MUC22	0	0
C6orf15	0	0
PSORS1C1	0	0
CDSN	1	0
PSORS1C2	0	0
CCHCR1	0	0
TCF19	0	0
POU5F1	1	0
HCG27	0	0
HLA-C	0	1
HLA-B	0	0
MICA	0	0
MICB	0	0
MCCD1	0	0
DDX39B	0	0
ATP6V1G2-DDX39B	0	0
ATP6V1G2	0	0
NFKBIL1	0	0
LTA	0	1
TNF	0	1
LTB	0	1
LST1	0	0
NCR3	0	0
AIF1	0	0
PRRC2A	0	0
BAG6	1	0
APOM	0	1
C6orf47	0	0
GPANK1	0	0
CSNK2B	1	0
XXbac-BPG32J3.22	0	0
LY6G5B	0	0
LY6G5C	0	0
ABHD16A	0	0
LY6G6F	0	0
XXbac-BPG32J3.19	0	0
LY6G6E	0	0
LY6G6D	0	0
C6orf25	0	0
LY6G6C	0	0
DDAH2	0	0
CLIC1	0	1
MSH5	0	1
MSH5-SAPCD1	0	0
SAPCD1	0	0
VWA7	0	0
VARS	0	0
LSM2	0	0
HSPA1L	0	0
HSPA1A	0	1
HSPA1B	0	1
C6orf48	0	0
NEU1	0	1
SLC44A4	0	0
EHMT2	1	0
C2	0	0
ZBTB12	0	0
CFB	0	1
XXbac-BPG116M5.17	0	0
RDBP	0	0
SKIV2L	1	0
DOM3Z	0	0
STK19	0	0
XXbac-BPG116M5.15	0	0
C4A	0	0
C4B	0	1
CYP21A2	0	0
TNXB	0	1
ATF6B	0	1
FKBPL	0	0
PRRT1	0	0
PPT2	0	1
XXbac-BPG300A18.12	0	0
EGFL8	0	0
AGPAT1	0	0
RNF5	0	1
AGER	0	1
PBX2	0	1
GPSM3	0	0
NOTCH4	0	1
C6orf10	0	0
BTNL2	0	0
HLA-DRA	0	0
HLA-DRB5	0	0
HLA-DRB1	0	0
HLA-DQA1	0	1
HLA-DQB1	0	1
HLA-DQA2	0	0
HLA-DQB2	0	0
HLA-DOB	0	0
XXbac-BPG246D15.9	0	0
TAP2	0	1
PSMB8	0	1
PSMB9	0	1
TAP1	0	1
HLA-DMB	0	0
XXbac-BPG181M17.5	0	0
HLA-DMA	0	1
BRD2	1	0
HLA-DOA	0	1
HLA-DPA1	0	0
HLA-DPB1	0	0
COL11A2	0	1
RXRB	1	0
SLC39A7	0	0
HSD17B8	0	0
RING1	0	1
VPS52	0	0
RPS18	0	1
B3GALT4	0	0
WDR46	0	0
PFDN6	0	0
RGL2	0	0
TAPBP	0	1
ZBTB22	0	0
DAXX	1	0
KIFC1	0	0
PHF1	0	0
CUTA	0	0
SYNGAP1	1	0
ZBTB9	0	0
BAK1	0	1
GGNBP1	0	0
ITPR3	0	1
MNF1	0	0
IP6K3	0	0
LEMD2	0	0
MLN	0	0
GRM4	0	1
HMGA1	0	1
C6orf1	0	0
NUDT3	0	0
RPS10	0	0
PACSIN1	0	0
SPDEF	1	0
C6orf106	0	0
SNRPC	0	0
UHRF1BP1	0	0
TAF11	0	0
ANKS1A	0	1
TCP11	0	0
SCUBE3	0	1
ZNF76	0	0
DEF6	0	1
PPARD	1	0
FANCE	0	0
RPL10A	0	0
TEAD3	0	0
TULP1	0	1
FKBP5	0	1
ARMC12	0	0
CLPSL2	0	0
CLPSL1	0	0
CLPS	1	0
LHFPL5	0	1
SRPK1	0	0
SLC26A8	0	1
MAPK14	1	0
MAPK13	0	1
BRPF3	0	0
PNPLA1	0	0
C6orf222	0	0
ETV7	0	0
PXT1	0	0
KCTD20	0	0
STK38	0	0
PI16	0	0
SRSF3	1	0
CDKN1A	0	1
RAB44	0	0
CPNE5	0	0
PPIL1	0	0
C6orf89	0	0
MTCH1	0	0
FGD2	0	0
COX6A1P2	0	0
PIM1	0	1
TMEM217	0	0
TBC1D22B	0	0
RNF8	0	1
FTSJD2	0	0
CCDC167	0	0
MDGA1	0	1
ZFAND3	0	0
BTBD9	0	0
GLO1	0	0
DNAH8	0	0
GLP1R	0	1
SAYSD1	0	0
KCNK5	1	0
KCNK17	0	0
KCNK16	0	0
KIF6	0	0
DAAM2	0	0
MOCS1	1	0
LRFN2	0	1
UNC5CL	0	0
C6orf130	0	0
TSPO2	0	0
APOBEC2	0	1
NFYA	1	0
TREML1	0	1
TREM2	0	1
TREML2	0	0
TREML4	0	0
TREM1	0	0
NCR2	0	0
FOXP4	1	0
MDFI	1	0
TFEB	1	0
PGC	0	0
FRS3	0	0
PRICKLE4	0	0
TOMM6	0	0
USP49	0	0
MED20	0	0
BYSL	1	0
CCND3	0	1
TAF8	1	0
C6orf132	0	0
GUCA1A	0	1
RP1-139D8.6	0	0
GUCA1B	0	1
MRPS10	0	0
TRERF1	0	0
UBR2	1	0
PRPH2	0	1
TBCC	0	0
KIAA0240	0	0
RPL7L1	0	0
C6orf226	0	0
PTCRA	0	1
CNPY3	1	0
GNMT	0	1
PEX6	0	0
PPP2R5D	1	0
MEA1	0	0
KLHDC3	0	0
RRP36	0	0
CUL7	1	0
KLC4	0	0
MRPL2	0	0
PTK7	1	0
SRF	1	0
CUL9	0	1
C6orf108	0	0
TTBK1	0	0
SLC22A7	0	0
CRIP3	0	1
ZNF318	0	0
ABCC10	0	1
DLK2	0	0
TJAP1	0	0
LRRC73	0	0
POLR1C	0	0
YIPF3	0	0
XPO5	0	0
POLH	0	1
GTPBP2	0	0
MAD2L1BP	0	0
RSPH9	0	0
MRPS18A	0	0
VEGFA	1	0
C6orf223	0	0
MRPL14	0	0
TMEM63B	0	0
CAPN11	0	0
SLC29A1	0	1
HSP90AB1	1	0
SLC35B2	0	0
NFKBIE	0	1
TMEM151B	0	0
TCTE1	0	0
AARS2	0	0
SPATS1	0	0
CDC5L	0	0
SUPT3H	0	0
RUNX2	1	0
CLIC5	0	1
ENPP4	0	0
ENPP5	0	0
RCAN2	0	1
CYP39A1	0	0
SLC25A27	0	0
TDRD6	0	1
PLA2G7	0	0
RP11-268F1.2	0	0
MEP1A	0	1
GPR116	0	0
GPR110	0	0
TNFRSF21	0	1
CD2AP	0	1
GPR111	0	0
GPR115	0	0
OPN5	0	0
PTCHD4	0	0
MUT	1	0
CENPQ	0	0
GLYATL3	0	0
C6orf141	0	0
RHAG	0	0
CRISP2	0	0
CRISP3	0	1
PGK2	0	1
CRISP1	0	1
DEFB133	0	0
DEFB114	0	0
DEFB113	0	0
DEFB110	0	0
DEFB112	0	0
TFAP2D	0	1
TFAP2B	1	0
PKHD1	1	0
IL17A	0	1
IL17F	0	1
MCM3	1	0
PAQR8	0	0
EFHC1	0	1
TRAM2	0	0
TMEM14A	0	0
GSTA2	0	0
GSTA1	0	0
GSTA5	0	0
GSTA3	0	1
GSTA4	0	1
ICK	0	0
FBXO9	0	0
GCM1	1	0
ELOVL5	0	1
GCLC	1	0
KLHL31	0	0
LRRC1	0	0
MLIP	0	0
TINAG	0	0
FAM83B	0	0
HCRTR2	0	1
GFRAL	0	0
HMGCLL1	0	0
BMP5	1	0
COL21A1	0	0
DST	1	0
BEND6	0	0
KIAA1586	0	0
ZNF451	0	0
BAG2	0	0
RAB23	1	0
KHDRBS2	0	0
FKBP1C	0	0
LGSN	0	0
PTP4A1	0	0
PHF3	0	0
EYS	0	0
AL713998.1	0	0
BAI3	0	0
LMBRD1	0	0
COL19A1	1	0
COL9A1	0	1
FAM135A	0	0
C6orf57	0	0
SMAP1	0	0
B3GAT2	0	0
OGFRL1	0	0
RIMS1	1	0
KCNQ5	0	0
KHDC1L	0	0
KHDC1	0	0
DPPA5	0	1
C6orf221	0	0
OOEP	0	1
DDX43	0	0
MB21D1	0	0
MTO1	0	0
EEF1A1	0	0
SLC17A5	1	0
CD109	0	0
COL12A1	1	0
COX7A2	0	0
TMEM30A	0	0
FILIP1	0	0
SENP6	0	0
MYO6	0	1
IMPG1	0	0
HTR1B	0	1
IRAK1BP1	0	0
PHIP	1	0
HMGN3	0	1
LCA5	0	1
SH3BGRL2	0	0
ELOVL4	1	0
TTK	0	0
BCKDHB	0	0
FAM46A	0	0
IBTK	0	1
TPBG	0	1
UBE3D	0	0
DOPEY1	0	0
AL139333.1	0	0
PGM3	1	0
RWDD2A	0	0
ME1	0	1
PRSS35	0	0
SNAP91	0	0
RIPPLY2	1	0
CYB5R4	0	1
MRAP2	0	0
KIAA1009	0	0
TBX18	1	0
NT5E	0	1
SNX14	0	0
SYNCRIP	0	0
FAM165A	0	0
HTR1E	0	0
CGA	0	1
ZNF292	0	0
GJB7	0	0
C6orf162	0	0
C6orf163	0	0
C6orf164	0	0
C6orf165	0	0
SLC35A1	1	0
RARS2	0	0
ORC3	0	0
AKIRIN2	1	0
SPACA1	0	0
CNR1	1	0
RNGTT	0	0
AL079342.1	0	0
PNRC1	0	0
SRSF12	0	0
PM20D2	0	0
GABRR1	0	1
GABRR2	0	0
UBE2J1	0	0
RRAGD	0	0
ANKRD6	0	0
LYRM2	0	0
MDN1	0	0
GJA10	0	1
BACH2	0	1
MAP3K7	1	0
EPHA7	0	1
MANEA	0	0
FUT9	0	1
UFL1	0	0
FHL5	0	1
GPR63	0	0
NDUFAF4	0	0
KLHL32	0	0
MMS22L	0	0
POU3F2	1	0
FBXL4	0	0
FAXC	0	0
COQ3	0	0
PNISR	0	0
USP45	0	0
CCNC	0	0
PRDM13	0	0
MCHR2	0	0
SIM1	1	0
ASCC3	0	0
GRIK2	0	1
HACE1	0	1
LIN28B	0	0
BVES	0	1
POPDC3	0	0
PREP	0	1
PRDM1	1	0
ATG5	1	0
AIM1	0	0
RTN4IP1	0	0
QRSL1	0	0
C6orf203	0	0
BEND3	0	0
PDSS2	0	1
SOBP	0	1
SCML4	0	0
SEC63	0	0
OSTM1	0	1
NR2E1	0	1
SNX3	0	0
LACE1	0	0
FOXO3	0	1
ARMC2	0	0
SESN1	0	0
CEP57L1	0	0
C6orf183	0	0
CD164	0	0
PPIL6	0	0
SMPD2	0	1
MICAL1	0	0
ZBTB24	0	0
AKD1	0	0
FIG4	0	1
GPR6	0	1
WASF1	1	0
CDC40	0	0
METTL24	0	0
DDO	0	1
SLC22A16	0	0
CDK19	0	0
AMD1	1	0
GTF3C6	0	0
RPF2	0	0
SLC16A10	0	0
KIAA1919	0	0
REV3L	1	0
TRAF3IP2	0	1
FYN	0	1
WISP3	0	1
TUBE1	0	0
C6orf225	0	0
LAMA4	1	0
RFPL4B	0	0
MARCKS	1	0
HDAC2	1	0
HS3ST5	0	0
FRK	0	1
NT5DC1	0	0
COL10A1	1	0
AL121963.1	0	0
TSPYL4	0	0
DSE	0	1
TSPYL1	0	0
FAM26F	0	0
BET3L	0	0
FAM26E	0	0
FAM26D	0	0
RWDD1	0	0
RSPH4A	0	0
ZUFSP	0	0
KPNA5	0	0
FAM162B	0	0
GPRC6A	0	1
RFX6	1	0
VGLL2	0	0
ROS1	0	1
GOPC	0	1
DCBLD1	0	0
NUS1	0	0
SLC35F1	0	0
CEP85L	0	0
PLN	0	1
MCM9	1	0
ASF1A	1	0
FAM184A	0	0
MAN1A1	0	0
C6orf170	0	1
GJA1	1	0
HSF2	1	0
SERINC1	0	0
PKIB	0	1
FABP7	0	1
SMPDL3A	0	0
CLVS2	0	0
TRDN	0	1
NKAIN2	0	0
RNF217	0	0
TPD52L1	0	0
HDDC2	0	0
HEY2	1	0
NCOA7	0	0
RP11-73O6.4	0	0
HINT3	0	0
TRMT11	0	0
CENPW	0	0
RSPO3	1	0
RNF146	0	0
ECHDC1	0	0
SOGA3	0	0
RP3-403A15.5	0	0
KIAA0408	0	0
C6orf58	0	0
THEMIS	0	1
PTPRK	0	0
LAMA2	1	0
ARHGAP18	0	0
TMEM244	0	0
L3MBTL3	1	0
SAMD3	0	0
TMEM200A	0	0
RP3-324N14.2	0	0
EPB41L2	0	1
AKAP7	0	0
ARG1	1	0
MED23	0	0
ENPP3	0	0
OR2A4	0	0
CTAGE9	0	0
ENPP1	0	1
CTGF	1	0
MOXD1	0	0
STX7	0	0
TAAR8	0	0
TAAR6	0	0
TAAR5	0	0
TAAR2	0	0
TAAR1	0	1
VNN1	0	1
VNN3	0	0
VNN2	0	0
SLC18B1	0	0
RPS12	0	0
EYA4	1	0
TCF21	1	0
TBPL1	0	1
SLC2A12	0	0
SGK1	0	1
ALDH8A1	0	0
HBS1L	0	0
MYB	1	0
AHI1	1	0
PDE7B	0	0
FAM54A	0	0
BCLAF1	1	0
MAP7	0	1
MAP3K5	0	1
PEX7	1	0
SLC35D3	0	1
IL20RA	0	0
IL22RA2	0	0
IFNGR1	0	1
OLIG3	1	0
TNFAIP3	1	0
PERP	1	0
KIAA1244	0	0
PBOV1	0	0
RP3-422G23.4	0	0
HEBP2	0	0
NHSL1	0	0
CCDC28A	0	0
ECT2L	0	0
REPS1	0	0
ABRACL	0	0
HECA	0	0
TXLNB	0	0
CITED2	1	0
NMBR	0	1
GJE1	0	1
VTA1	0	0
GPR126	1	0
HIVEP2	0	1
AIG1	0	0
ADAT2	0	0
PEX3	0	0
FUCA2	0	0
PHACTR2	0	0
RP3-468K18.5	0	0
