Rank,ID,Name,Interactant count,Score
4065,10239,AP3S2,17,1.66E-05
4066,57693,ZNF317,19,1.66E-05
4067,83874,TBC1D10A,16,1.66E-05
4068,10218,ANGPTL7,15,1.65E-05
4069,55620,STAP2,17,1.65E-05
4070,112752,IFT43,18,1.65E-05
4071,4125,MAN2B1,17,1.65E-05
4072,9853,RUSC2,18,1.65E-05
4073,51294,PCDH12,17,1.65E-05
4074,26063,DECR2,15,1.65E-05
4075,57465,TBC1D24,16,1.65E-05
4076,93664,CADPS2,18,1.65E-05
4077,8799,PEX11B,16,1.65E-05
4078,79132,DHX58,18,1.65E-05
4079,92675,DTD1,17,1.64E-05
4080,9886,RHOBTB1,19,1.64E-05
4081,55958,KLHL9,19,1.64E-05
4082,2118,ETV4,18,1.64E-05
4083,54957,TXNL4B,14,1.64E-05
4084,51805,COQ3,15,1.64E-05
4085,7089,TLE2,23,1.64E-05
4086,8038,ADAM12,14,1.64E-05
4087,79178,THTPA,16,1.64E-05
4088,1803,DPP4,22,1.64E-05
4089,325,APCS,19,1.64E-05
4090,55728,N4BP2,17,1.64E-05
4091,353323,KRTAP12-2,25,1.64E-05
4092,27165,GLS2,15,1.64E-05
4093,79778,MICALL2,11,1.63E-05
4094,5723,PSPH,20,1.63E-05
4095,3633,INPP5B,13,1.63E-05
4096,157680,VPS13B,17,1.63E-05
4097,9912,ARHGAP44,17,1.63E-05
4098,2800,GOLGA1,17,1.63E-05
4099,246329,STAC3,22,1.63E-05
4100,6239,RREB1,20,1.63E-05
4101,79803,HPS6,17,1.63E-05
4102,79643,CHMP6,17,1.63E-05
4103,54790,TET2,21,1.63E-05
4104,22906,TRAK1,17,1.63E-05
4105,64420,SUSD1,14,1.62E-05
4106,9509,ADAMTS2,18,1.62E-05
4107,57447,NDRG2,13,1.62E-05
4108,79738,BBS10,17,1.62E-05
4109,54540,FAM193B,17,1.62E-05
4110,435,ASL,17,1.62E-05
4111,140901,STK35,20,1.62E-05
4112,9941,EXOG,15,1.62E-05
4113,10169,SERF2,20,1.62E-05
4114,440193,CCDC88C,17,1.62E-05
4115,148281,SYT6,21,1.62E-05
4116,54549,SDK2,13,1.62E-05
4117,166979,CDC20B,19,1.61E-05
4118,1559,CYP2C9,14,1.61E-05
4119,201164,PLD6,15,1.61E-05
4120,2743,GLRB,13,1.61E-05
4121,353274,ZNF445,19,1.61E-05
4122,55839,CENPN,24,1.61E-05
4123,10005,ACOT8,15,1.61E-05
4124,152006,RNF38,17,1.61E-05
4125,6753,SSTR3,14,1.60E-05
4126,4312,MMP1,20,1.60E-05
4127,5950,RBP4,15,1.60E-05
4128,84079,ANKRD27,18,1.60E-05
4129,6442,SGCA,18,1.60E-05
4130,257364,SNX33,18,1.60E-05
4131,60487,TRMT11,15,1.60E-05
4132,83729,INHBE,15,1.60E-05
4133,9639,ARHGEF10,18,1.60E-05
4134,1577,CYP3A5,7,1.60E-05
4135,7442,TRPV1,12,1.60E-05
4136,8694,DGAT1,12,1.60E-05
4137,350,APOH,17,1.59E-05
4138,2159,F10,19,1.59E-05
4139,79370,BCL2L14,18,1.59E-05
4140,3817,KLK2,20,1.59E-05
4141,3174,HNF4G,19,1.59E-05
4142,80263,TRIM45,13,1.59E-05
4143,23288,IQCE,17,1.59E-05
4144,9464,HAND2,19,1.59E-05
4145,79447,PAGR1,17,1.59E-05
4146,3001,GZMA,17,1.59E-05
4147,91683,SYT12,17,1.59E-05
4148,56052,ALG1,15,1.59E-05
4149,83468,GLT8D2,13,1.59E-05
4150,1535,CYBA,17,1.59E-05
4151,6793,STK10,15,1.58E-05
4152,80169,CTC1,17,1.58E-05
4153,7306,TYRP1,8,1.58E-05
4154,57546,PDP2,14,1.58E-05
4155,54033,RBM11,18,1.58E-05
4156,2191,FAP,16,1.58E-05
4157,60678,EEFSEC,18,1.58E-05
4158,79794,C12orf49,18,1.58E-05
4159,27179,IL36A,11,1.58E-05
4160,121214,SDR9C7,12,1.58E-05
4161,782,CACNB1,16,1.58E-05
4162,9903,KLHL21,19,1.57E-05
4163,9687,GREB1,16,1.57E-05
4164,56105,PCDHGA11,11,1.57E-05
4165,4200,ME2,15,1.57E-05
4166,374395,TMEM179B,15,1.57E-05
4167,9828,ARHGEF17,15,1.57E-05
4168,968,CD68,16,1.57E-05
4169,7096,TLR1,17,1.57E-05
4170,3290,HSD11B1,16,1.57E-05
4171,57088,PLSCR4,16,1.57E-05
4172,154865,IQUB,21,1.57E-05
4173,57715,SEMA4G,12,1.57E-05
4174,124565,SLC38A10,14,1.57E-05
4175,55680,RUFY2,15,1.57E-05
4176,7678,ZNF124,21,1.56E-05
4177,22993,HMGXB3,7,1.56E-05
4178,129807,NEU4,18,1.56E-05
4179,177,AGER,15,1.56E-05
4180,3382,ICA1,13,1.56E-05
4181,79809,TTC21B,17,1.56E-05
4182,4117,MAK,17,1.56E-05
4183,5194,PEX13,11,1.56E-05
4184,2585,GALK2,16,1.56E-05
4185,63971,KIF13A,17,1.56E-05
4186,78991,PCYOX1L,13,1.56E-05
4187,84467,FBN3,14,1.56E-05
4188,255877,BCL6B,20,1.55E-05
4189,7813,EVI5,14,1.55E-05
4190,53944,CSNK1G1,18,1.55E-05
4191,10082,GPC6,18,1.55E-05
4192,51204,TACO1,16,1.55E-05
4193,22852,ANKRD26,15,1.55E-05
4194,134266,GRPEL2,12,1.55E-05
4195,10811,NOXA1,15,1.55E-05
4196,10346,TRIM22,17,1.55E-05
4197,55278,QRSL1,11,1.55E-05
4198,55280,CWF19L1,16,1.55E-05
4199,6037,RNASE3,13,1.55E-05
4200,26054,SENP6,17,1.54E-05
4201,5452,POU2F2,19,1.54E-05
4202,10371,SEMA3A,7,1.54E-05
4203,727897,MUC5B,14,1.54E-05
4204,9152,SLC6A5,13,1.54E-05
4205,55599,RNPC3,20,1.54E-05
4206,4319,MMP10,17,1.54E-05
4207,55247,NEIL3,18,1.54E-05
4208,84280,BTBD10,15,1.54E-05
4209,2949,GSTM5,9,1.54E-05
4210,92747,BPIFB1,16,1.54E-05
4211,24145,PANX1,15,1.54E-05
4212,25759,SHC2,15,1.54E-05
4213,23187,PHLDB1,13,1.53E-05
4214,54893,MTMR10,17,1.53E-05
4215,81576,CCDC130,17,1.53E-05
4216,51297,BPIFA1,13,1.53E-05
4217,85477,SCIN,16,1.53E-05
4218,126433,FBXO27,13,1.53E-05
4219,60558,GUF1,13,1.53E-05
4220,10026,PIGK,15,1.53E-05
4221,166614,DCLK2,8,1.53E-05
4222,152518,NFXL1,16,1.53E-05
4223,150274,HSCB,10,1.53E-05
4224,10330,CNPY2,18,1.53E-05
4225,6860,SYT4,15,1.52E-05
4226,29062,WDR91,16,1.52E-05
4227,144455,E2F7,16,1.52E-05
4228,23142,DCUN1D4,17,1.52E-05
4229,139818,DOCK11,15,1.52E-05
4230,27304,MOCS3,18,1.52E-05
4231,146434,ZNF597,11,1.52E-05
4232,23527,ACAP2,16,1.52E-05
4233,84064,HDHD2,18,1.52E-05
4234,51655,RASD1,11,1.51E-05
4235,23473,CAPN7,11,1.51E-05
4236,5449,POU1F1,16,1.51E-05
4237,4257,MGST1,14,1.51E-05
4238,1382,CRABP2,14,1.51E-05
4239,6525,SMTN,16,1.51E-05
4240,9167,COX7A2L,15,1.51E-05
4241,124626,ZPBP2,13,1.51E-05
4242,5239,PGM5,10,1.51E-05
4243,404672,GTF2H5,18,1.50E-05
4244,3371,TNC,8,1.50E-05
4245,117583,PARD3B,16,1.50E-05
4246,27352,SGSM3,15,1.50E-05
4247,2219,FCN1,16,1.50E-05
4248,11248,NXPH3,9,1.50E-05
4249,57657,HCN3,7,1.50E-05
4250,29899,GPSM2,18,1.50E-05
4251,79853,TM4SF20,12,1.50E-05
4252,28227,PPP2R3B,16,1.50E-05
4253,10587,TXNRD2,16,1.49E-05
4254,54963,UCKL1,14,1.49E-05
4255,79865,TREML2,14,1.49E-05
4256,64411,ARAP3,15,1.49E-05
4257,122011,CSNK1A1L,15,1.49E-05
4258,27102,EIF2AK1,17,1.49E-05
4259,54856,GON4L,16,1.49E-05
4260,55825,PECR,13,1.49E-05
4261,253512,SLC25A30,15,1.49E-05
4262,148789,B3GALNT2,15,1.49E-05
4263,10903,MTMR11,16,1.49E-05
4264,29914,UBIAD1,14,1.49E-05
4265,83894,TTC29,16,1.49E-05
4266,94103,ORMDL3,12,1.49E-05
4267,6875,TAF4B,16,1.48E-05
4268,282969,FUOM,15,1.48E-05
4269,23398,PPWD1,18,1.48E-05
4270,84705,GTPBP3,16,1.48E-05
4271,84668,FAM126A,15,1.48E-05
4272,23037,PDZD2,14,1.48E-05
4273,30837,SOCS7,16,1.48E-05
4274,81569,ACTL8,14,1.48E-05
4275,64979,MRPL36,19,1.48E-05
4276,134218,DNAJC21,14,1.48E-05
4277,4968,OGG1,15,1.48E-05
4278,858,CAV2,15,1.48E-05
4279,84224,NBPF3,6,1.48E-05
4280,79177,ZNF576,19,1.47E-05
4281,29953,TRHDE,15,1.47E-05
4282,57147,SCYL3,14,1.47E-05
4283,51071,DERA,18,1.47E-05
4284,5264,PHYH,16,1.47E-05
4285,7029,TFDP2,21,1.47E-05
4286,26233,FBXL6,13,1.47E-05
4287,55613,MTMR8,16,1.47E-05
4288,5768,QSOX1,16,1.47E-05
4289,57654,UVSSA,17,1.47E-05
4290,64866,CDCP1,15,1.47E-05
4291,221178,SPATA13,13,1.46E-05
4292,5649,RELN,9,1.46E-05
4293,79990,PLEKHH3,12,1.46E-05
4294,64858,DCLRE1B,16,1.46E-05
4295,64092,SAMSN1,15,1.46E-05
4296,79090,TRAPPC6A,18,1.46E-05
4297,134957,STXBP5,13,1.46E-05
4298,23348,DOCK9,13,1.46E-05
4299,340348,TSPAN33,6,1.46E-05
4300,259,AMBP,15,1.46E-05
4301,8509,NDST2,15,1.46E-05
4302,27434,POLM,15,1.46E-05
4303,8778,SIGLEC5,11,1.46E-05
4304,2162,F13A1,13,1.46E-05
4305,729,C6,11,1.46E-05
4306,26504,CNNM4,13,1.45E-05
4307,51367,POP5,15,1.45E-05
4308,3490,IGFBP7,15,1.45E-05
4309,55437,STRADB,15,1.45E-05
4310,1103,CHAT,15,1.45E-05
4311,5253,PHF2,16,1.45E-05
4312,10520,ZNF211,16,1.45E-05
4313,83877,TM2D2,15,1.45E-05
4314,2180,ACSL1,15,1.45E-05
4315,56980,PRDM10,18,1.45E-05
4316,368,ABCC6,5,1.45E-05
4317,79849,PDZD3,19,1.44E-05
4318,7378,UPP1,16,1.44E-05
4319,7423,VEGFB,14,1.44E-05
4320,1787,TRDMT1,16,1.44E-05
4321,51163,DBR1,15,1.44E-05
4322,27036,SIGLEC7,9,1.44E-05
4323,79612,NAA16,17,1.44E-05
4324,23678,SGK3,14,1.44E-05
4325,22847,ZNF507,18,1.44E-05
4326,112495,GTF3C6,15,1.44E-05
4327,23683,PRKD3,14,1.43E-05
4328,149951,COMMD7,17,1.43E-05
4329,8872,CDC123,16,1.43E-05
4330,493869,GPX8,13,1.43E-05
4331,284114,TMEM102,16,1.43E-05
4332,10461,MERTK,13,1.43E-05
4333,8558,CDK10,15,1.43E-05
4334,4254,KITLG,12,1.43E-05
4335,7043,TGFB3,14,1.43E-05
4336,440138,ALG11,9,1.43E-05
4337,55182,RNF220,15,1.42E-05
4338,55326,AGPAT5,13,1.42E-05
4339,79672,FN3KRP,16,1.42E-05
4340,269,AMHR2,14,1.42E-05
4341,148362,BROX,10,1.42E-05
4342,3385,ICAM3,14,1.42E-05
4343,60468,BACH2,17,1.42E-05
4344,117247,SLC16A10,15,1.42E-05
4345,9060,PAPSS2,17,1.42E-05
4346,80152,CENPT,18,1.42E-05
4347,27148,STK36,15,1.42E-05
4348,63027,SLC22A23,15,1.42E-05
4349,79632,FAM184A,14,1.42E-05
4350,3141,HLCS,14,1.42E-05
4351,23548,TTC33,17,1.42E-05
4352,10875,FGL2,11,1.42E-05
4353,771,CA12,14,1.42E-05
4354,6041,RNASEL,14,1.41E-05
4355,9501,RPH3AL,14,1.41E-05
4356,55503,TRPV6,17,1.41E-05
4357,1576,CYP3A4,15,1.41E-05
4358,9528,TMEM59,11,1.41E-05
4359,53841,CDHR5,12,1.41E-05
4360,5863,RGL2,14,1.41E-05
4361,55184,DZANK1,9,1.41E-05
4362,51702,PADI3,16,1.41E-05
4363,3273,HRG,17,1.41E-05
4364,5029,P2RY2,9,1.41E-05
4365,4618,MYF6,17,1.41E-05
4366,6569,SLC34A1,13,1.40E-05
4367,56672,AKIP1,14,1.40E-05
4368,56300,IL36G,7,1.40E-05
4369,57226,LYRM2,10,1.40E-05
4370,147,ADRA1B,13,1.40E-05
4371,152002,XXYLT1,13,1.40E-05
4372,27244,SESN1,8,1.40E-05
4373,686,BTD,13,1.40E-05
4374,7799,PRDM2,15,1.40E-05
4375,51151,SLC45A2,13,1.40E-05
4376,51241,COX16,15,1.39E-05
4377,126070,ZNF440,15,1.39E-05
4378,285,ANGPT2,13,1.39E-05
4379,5871,MAP4K2,15,1.39E-05
4380,54677,CROT,11,1.39E-05
4381,197335,WDR90,16,1.39E-05
4382,4332,MNDA,14,1.39E-05
4383,4598,MVK,15,1.39E-05
4384,2834,PRLHR,4,1.39E-05
4385,137695,TMEM68,9,1.39E-05
4386,22821,RASA3,14,1.39E-05
4387,90507,SCRN2,15,1.39E-05
4388,54843,SYTL2,10,1.38E-05
4389,10019,SH2B3,12,1.38E-05
4390,51117,COQ4,15,1.38E-05
4391,148156,ZNF558,9,1.38E-05
4392,8702,B4GALT4,11,1.38E-05
4393,116461,TSEN15,13,1.38E-05
4394,5267,SERPINA4,17,1.38E-05
4395,83666,PARP9,16,1.38E-05
4396,23180,RFTN1,13,1.38E-05
4397,54897,CASZ1,16,1.38E-05
4398,5826,ABCD4,14,1.38E-05
4399,5210,PFKFB4,14,1.38E-05
4400,80014,WWC2,15,1.37E-05
4401,92935,MARS2,12,1.37E-05
4402,65266,WNK4,15,1.37E-05
4403,84572,GNPTG,14,1.37E-05
4404,25805,BAMBI,10,1.37E-05
4405,79088,ZNF426,17,1.37E-05
4406,54332,GDAP1,13,1.37E-05
4407,26040,SETBP1,17,1.37E-05
4408,11202,KLK8,15,1.37E-05
4409,55208,DCUN1D2,15,1.37E-05
4410,114789,SLC25A25,13,1.37E-05
4411,9814,SFI1,17,1.37E-05
4412,152579,SCFD2,13,1.37E-05
4413,51206,GP6,12,1.37E-05
4414,4604,MYBPC1,14,1.36E-05
4415,259287,TAS2R41,16,1.36E-05
4416,51611,DPH5,13,1.36E-05
4417,57186,RALGAPA2,13,1.36E-05
4418,3386,ICAM4,11,1.36E-05
4419,9311,ASIC3,9,1.36E-05
4420,3604,TNFRSF9,13,1.36E-05
4421,79622,SNRNP25,14,1.36E-05
4422,83889,WDR87,2,1.36E-05
4423,9472,AKAP6,13,1.36E-05
4424,84103,C4orf17,8,1.36E-05
4425,51582,AZIN1,17,1.36E-05
4426,160428,ALDH1L2,15,1.36E-05
4427,2977,GUCY1A2,12,1.36E-05
4428,54900,LAX1,10,1.36E-05
4429,114625,ERMAP,15,1.36E-05
4430,29992,PILRA,15,1.35E-05
4431,116071,BATF2,17,1.35E-05
4432,84872,ZC3H10,16,1.35E-05
4433,26240,FAM50B,16,1.35E-05
4434,3321,IGSF3,11,1.35E-05
4435,55068,ENOX1,14,1.35E-05
4436,23270,TSPYL4,17,1.35E-05
4437,1288,COL4A6,17,1.35E-05
4438,1632,ECI1,15,1.35E-05
4439,4542,MYO1F,15,1.35E-05
4440,7058,THBS2,14,1.35E-05
4441,23250,ATP11A,8,1.35E-05
4442,7516,XRCC2,17,1.35E-05
4443,79054,TRPM8,12,1.34E-05
4444,6402,SELL,16,1.34E-05
4445,57130,ATP13A1,12,1.34E-05
4446,9718,ECE2,14,1.34E-05
4447,84083,ZRANB3,11,1.34E-05
4448,165545,DQX1,14,1.34E-05
4449,83734,ATG10,13,1.34E-05
4450,83473,KATNAL2,8,1.34E-05
4451,29083,GTPBP8,12,1.34E-05
4452,26047,CNTNAP2,9,1.34E-05
4453,148109,FAM187B,13,1.34E-05
4454,285331,CCDC66,14,1.34E-05
4455,55600,ITLN1,14,1.34E-05
4456,57575,PCDH10,12,1.34E-05
4457,5023,P2RX1,15,1.34E-05
4458,133418,EMB,13,1.34E-05
4459,55790,CSGALNACT1,13,1.34E-05
4460,84498,FAM120B,12,1.33E-05
4461,6941,TCF19,16,1.33E-05
4462,56006,SMG9,15,1.33E-05
4463,480,ATP1A4,12,1.33E-05
4464,10428,CFDP1,15,1.33E-05
4465,29124,LGALS13,13,1.33E-05
4466,8908,GYG2,16,1.32E-05
4467,55775,TDP1,12,1.32E-05
4468,65065,NBEAL1,10,1.32E-05
4469,6404,SELPLG,14,1.32E-05
4470,29988,SLC2A8,12,1.32E-05
4471,55164,SHQ1,15,1.32E-05
4472,1300,COL10A1,12,1.32E-05
4473,643836,ZFP62,19,1.32E-05
4474,722,C4BPA,15,1.32E-05
4475,54514,DDX4,15,1.32E-05
4476,7802,DNALI1,15,1.32E-05
4477,6590,SLPI,14,1.32E-05
4478,152137,CCDC50,13,1.32E-05
4479,610,HCN2,4,1.32E-05
4480,63925,ZNF335,15,1.32E-05
4481,146330,FBXL16,13,1.32E-05
4482,50808,AK3,13,1.32E-05
4483,255967,PAN3,16,1.32E-05
4484,9235,IL32,15,1.31E-05
4485,148932,MOB3C,16,1.31E-05
4486,79706,PRKRIP1,15,1.31E-05
4487,26228,STAP1,14,1.31E-05
4488,2905,GRIN2C,9,1.31E-05
4489,8992,ATP6V0E1,12,1.31E-05
4490,7755,ZNF205,13,1.31E-05
4491,1635,DCTD,11,1.31E-05
4492,9710,KIAA0355,12,1.31E-05
4493,3694,ITGB6,11,1.31E-05
4494,378884,NHLRC1,15,1.31E-05
4495,6508,SLC4A3,4,1.31E-05
4496,51478,HSD17B7,15,1.31E-05
4497,3652,IPP,15,1.31E-05
4498,55711,FAR2,13,1.31E-05
4499,1008,CDH10,11,1.30E-05
4500,51657,STYXL1,15,1.30E-05
4501,8714,ABCC3,11,1.30E-05
4502,8863,PER3,16,1.30E-05
4503,9104,RGN,8,1.30E-05
4504,8292,COLQ,18,1.30E-05
4505,55614,KIF16B,14,1.30E-05
4506,29907,SNX15,11,1.30E-05
4507,84640,USP38,14,1.30E-05
4508,55268,ECHDC2,14,1.30E-05
4509,23569,PADI4,16,1.30E-05
4510,6674,SPAG1,14,1.30E-05
4511,9117,SEC22C,7,1.30E-05
4512,10276,NET1,11,1.30E-05
4513,1954,MEGF8,14,1.29E-05
4514,55757,UGGT2,13,1.29E-05
4515,3235,HOXD9,13,1.29E-05
4516,80237,ELL3,17,1.29E-05
4517,79400,NOX5,12,1.29E-05
4518,8029,CUBN,14,1.29E-05
4519,28990,ASTE1,14,1.29E-05
4520,566,AZU1,15,1.29E-05
4521,143,PARP4,13,1.29E-05
4522,26005,C2CD3,14,1.29E-05
4523,54899,PXK,15,1.28E-05
4524,163782,KANK4,14,1.28E-05
4525,5372,PMM1,14,1.28E-05
4526,2152,F3,13,1.28E-05
4527,64081,PBLD,11,1.28E-05
4528,81579,PLA2G12A,12,1.28E-05
4529,257,ALX3,17,1.28E-05
4530,256364,EML3,11,1.28E-05
4531,6940,ZNF354A,14,1.28E-05
4532,51102,MECR,12,1.27E-05
4533,64857,PLEKHG2,11,1.27E-05
4534,3455,IFNAR2,17,1.27E-05
4535,55213,RCBTB1,14,1.27E-05
4536,55766,H2AJ,11,1.27E-05
4537,118738,ZNF488,15,1.27E-05
4538,9478,CABP1,10,1.27E-05
4539,23623,RUSC1,13,1.27E-05
4540,95681,CEP41,6,1.27E-05
4541,124404,SEPTIN12,15,1.27E-05
4542,55852,TEX2,10,1.27E-05
4543,222658,KCTD20,12,1.27E-05
4544,4337,MOCS1,11,1.27E-05
4545,26061,HACL1,12,1.26E-05
4546,1777,DNASE2,10,1.26E-05
4547,51304,ZDHHC3,9,1.26E-05
4548,84986,ARHGAP19,14,1.26E-05
4549,57172,CAMK1G,12,1.26E-05
4550,84068,SLC10A7,12,1.26E-05
4551,229,ALDOB,14,1.26E-05
4552,80723,SLC35G2,11,1.26E-05
4553,84316,NAA38,15,1.26E-05
4554,6263,RYR3,10,1.26E-05
4555,168374,ZNF92,17,1.26E-05
4556,53632,PRKAG3,12,1.26E-05
4557,4353,MPO,10,1.26E-05
4558,64147,KIF9,16,1.26E-05
4559,23051,ZHX3,13,1.25E-05
4560,3888,KRT82,14,1.25E-05
4561,22809,ATF5,14,1.25E-05
4562,1160,CKMT2,13,1.25E-05
4563,353345,GPR141,12,1.25E-05
4564,56848,SPHK2,11,1.25E-05
4565,50837,TAS2R7,14,1.25E-05
4566,10232,MSLN,15,1.25E-05
4567,338674,OR5F1,10,1.25E-05
4568,284098,PIGW,10,1.25E-05
4569,5959,RDH5,10,1.25E-05
4570,8642,DCHS1,6,1.25E-05
4571,6515,SLC2A3,12,1.25E-05
4572,2822,GPLD1,9,1.25E-05
4573,23263,MCF2L,12,1.24E-05
4574,84541,KBTBD8,13,1.24E-05
4575,23129,PLXND1,9,1.24E-05
4576,27300,ZNF544,12,1.24E-05
4577,4058,LTK,14,1.24E-05
4578,65988,ZNF747,15,1.24E-05
4579,54810,GIPC2,13,1.24E-05
4580,64072,CDH23,13,1.24E-05
4581,342184,FMN1,11,1.24E-05
4582,90594,ZNF439,16,1.24E-05
4583,4864,NPC1,14,1.24E-05
4584,53405,CLIC5,11,1.24E-05
4585,6559,SLC12A3,12,1.24E-05
4586,5069,PAPPA,15,1.24E-05
4587,55187,VPS13D,12,1.24E-05
4588,163882,CNST,15,1.24E-05
4589,2022,ENG,17,1.23E-05
4590,8814,CDKL1,15,1.23E-05
4591,83695,RHNO1,15,1.23E-05
4592,1606,DGKA,8,1.23E-05
4593,10440,TIMM17A,15,1.23E-05
4594,81792,ADAMTS12,11,1.23E-05
4595,6999,TDO2,16,1.23E-05
4596,204962,SLC44A5,8,1.23E-05
4597,7294,TXK,13,1.23E-05
4598,84938,ATG4C,13,1.23E-05
4599,51231,VRK3,15,1.23E-05
4600,23259,DDHD2,15,1.23E-05
4601,2993,GYPA,13,1.22E-05
4602,10411,RAPGEF3,12,1.22E-05
4603,55039,TRMT12,5,1.22E-05
4604,22928,SEPHS2,13,1.22E-05
4605,219293,ATAD3C,12,1.22E-05
4606,64856,VWA1,15,1.22E-05
4607,186,AGTR2,13,1.22E-05
4608,84951,TNS4,13,1.22E-05
4609,1806,DPYD,10,1.21E-05
4610,5178,PEG3,11,1.21E-05
4611,11066,SNRNP35,17,1.21E-05
4612,10481,HOXB13,19,1.21E-05
4613,9535,GMFG,9,1.21E-05
4614,81030,ZBP1,13,1.21E-05
4615,6397,SEC14L1,9,1.21E-05
4616,5330,PLCB2,13,1.21E-05
4617,55601,DDX60,11,1.21E-05
4618,27129,HSPB7,14,1.21E-05
4619,4123,MAN2C1,12,1.21E-05
4620,4438,MSH4,10,1.21E-05
4621,84695,LOXL3,12,1.21E-05
4622,54995,OXSM,12,1.20E-05
4623,116228,COX20,14,1.20E-05
4624,51196,PLCE1,8,1.20E-05
4625,3889,KRT83,12,1.20E-05
4626,51537,MTFP1,11,1.20E-05
4627,81618,ITM2C,12,1.19E-05
4628,140683,BPIFA2,10,1.19E-05
4629,23086,EXPH5,11,1.19E-05
4630,80312,TET1,17,1.19E-05
4631,7554,ZNF8,13,1.19E-05
4632,79087,ALG12,10,1.19E-05
4633,22874,PLEKHA6,12,1.19E-05
4634,64221,ROBO3,8,1.19E-05
4635,51172,NAGPA,14,1.18E-05
4636,22944,KIN,12,1.18E-05
4637,127602,DNAH14,13,1.18E-05
4638,57468,SLC12A5,4,1.18E-05
4639,1513,CTSK,12,1.18E-05
4640,3632,INPP5A,14,1.18E-05
4641,150275,CCDC117,12,1.18E-05
4642,4225,MEP1B,13,1.18E-05
4643,27241,BBS9,14,1.18E-05
4644,23254,KAZN,9,1.18E-05
4645,1841,DTYMK,12,1.18E-05
4646,56521,DNAJC12,16,1.18E-05
4647,9654,TTLL4,10,1.18E-05
4648,1510,CTSE,12,1.17E-05
4649,6448,SGSH,11,1.17E-05
4650,90459,ERI1,11,1.17E-05
4651,646,BNC1,7,1.17E-05
4652,5957,RCVRN,15,1.17E-05
4653,4166,CHST6,13,1.17E-05
4654,51764,GNG13,10,1.17E-05
4655,128178,EDARADD,12,1.17E-05
4656,11277,TREX1,12,1.17E-05
4657,115353,LRRC42,12,1.17E-05
4658,9091,PIGQ,15,1.17E-05
4659,4607,MYBPC3,12,1.17E-05
4660,92715,DPH7,12,1.17E-05
4661,25766,PRPF40B,11,1.17E-05
4662,1997,ELF1,14,1.17E-05
4663,5325,PLAGL1,13,1.17E-05
4664,4626,MYH8,11,1.17E-05
4665,121642,ALKBH2,9,1.17E-05
4666,9726,ZNF646,13,1.17E-05
4667,6518,SLC2A5,12,1.16E-05
4668,6248,RSC1A1,12,1.16E-05
4669,386678,KRTAP10-11,15,1.16E-05
4670,175,AGA,9,1.16E-05
4671,1657,DMXL1,12,1.16E-05
4672,11270,NRM,10,1.16E-05
4673,6329,SCN4A,10,1.16E-05
4674,80270,HSD3B7,13,1.16E-05
4675,79641,ROGDI,13,1.16E-05
4676,192666,KRT24,13,1.16E-05
4677,155038,GIMAP8,8,1.15E-05
4678,8689,KRT36,11,1.15E-05
4679,5407,PNLIPRP1,10,1.15E-05
4680,5549,PRELP,15,1.15E-05
4681,9946,CRYZL1,11,1.15E-05
4682,58473,PLEKHB1,13,1.15E-05
4683,2819,GPD1,10,1.15E-05
4684,3811,KIR3DL1,6,1.15E-05
4685,8437,RASAL1,9,1.14E-05
4686,9526,MPDU1,11,1.14E-05
4687,3577,CXCR1,16,1.14E-05
4688,7036,TFR2,11,1.14E-05
4689,25925,ZNF521,15,1.14E-05
4690,4595,MUTYH,14,1.14E-05
4691,7629,ZNF76,12,1.14E-05
4692,411,ARSB,12,1.14E-05
4693,55888,ZKSCAN7,14,1.14E-05
4694,140,ADORA3,12,1.14E-05
4695,29943,PADI1,6,1.14E-05
4696,3758,KCNJ1,9,1.14E-05
4697,26230,TIAM2,10,1.14E-05
4698,254122,SNX32,11,1.14E-05
4699,79635,CCDC121,12,1.13E-05
4700,9744,ACAP1,11,1.13E-05
4701,10205,MPZL2,11,1.13E-05
4702,80821,DDHD1,10,1.13E-05
4703,54952,TRNAU1AP,14,1.13E-05
4704,94039,ZNF101,15,1.13E-05
4705,57576,KIF17,9,1.13E-05
4706,221061,FAM171A1,11,1.13E-05
4707,221294,NT5DC1,10,1.13E-05
4708,8808,IL1RL2,12,1.13E-05
4709,140456,ASB11,13,1.13E-05
4710,7593,MZF1,16,1.13E-05
4711,89848,FCHSD1,11,1.13E-05
4712,4882,NPR2,11,1.13E-05
4713,11216,AKAP10,12,1.13E-05
4714,6403,SELP,11,1.13E-05
4715,9603,NFE2L3,13,1.12E-05
4716,9364,RAB28,13,1.12E-05
4717,55357,TBC1D2,12,1.12E-05
4718,398,ARHGDIG,12,1.12E-05
4719,3918,LAMC2,14,1.12E-05
4720,9317,PTER,13,1.12E-05
4721,9173,IL1RL1,10,1.12E-05
4722,60489,APOBEC3G,10,1.12E-05
4723,1621,DBH,10,1.12E-05
4724,285761,DCBLD1,5,1.12E-05
4725,9749,PHACTR2,13,1.11E-05
4726,3885,KRT34,9,1.11E-05
4727,55340,GIMAP5,12,1.11E-05
4728,11282,MGAT4B,10,1.11E-05
4729,23026,MYO16,11,1.11E-05
4730,2570,GABRR2,5,1.11E-05
4731,24139,EML2,13,1.11E-05
4732,8527,DGKD,10,1.11E-05
4733,29015,SLC43A3,9,1.11E-05
4734,91653,BOC,11,1.11E-05
4735,9900,SV2A,10,1.11E-05
