ZNF286A,73.54,85.93,83.08,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,1,0.0016,2,0.0005159,0.3677
PEX14,22.65,70.13,50.17,94.10,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,0,0,1,-,1,0.0016,7,0.0018,1,0,0,1,0.0002579,1
HRCT1,90.27,84.31,90.36,50.85,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,1,0.0016,1,0.0002579,0.2633
PEX12,80.73,64.21,47.26,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,11,0.0028,1,1,0.0016,1,0.0002579,0.2633
ZNF286B,-,92.81,-,97.92,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,8,0.0021,1,0,0,1,0.0002579,1
C9orf91,69.37,71.16,74.38,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,2,0.0005159,1,0,0,0,0,1
PNLIPRP1,64.74,24.50,48.01,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,7,0.0018,0.60310,0 [0 - 4.21],0,0,15,0.0039,0.1504,1,0.0016,3,0.0007738,0.4574
GGTLC2,-,85.74,49.98,80.50,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,1,0.0002579,1
GABARAP,60.96,48.29,25.49,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
PROM1,4.48,89.57,94.53,100.00,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,8,0.0021,0.61070,0 [0 - 3.55],3,0.0047,27,0.007,0.7914,0,0,6,0.0015,1
TUFT1,75.43,76.56,82.29,99.84,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],2,0.0031,16,0.0041,1,1,0.0016,0,0,0.1417
VTN,21.65,40.71,63.23,76.24,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],2,0.0031,1,0.0002579,0.05450,12.14 [0.63 - 713.46],3,0.0047,16,0.0041,0.744,0,0,1,0.0002579,1
ILDR2,40.16,49.12,29.62,72.14,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,0,0,1,-,2,0.0031,16,0.0041,1,0,0,3,0.0007738,1
ILDR1,52.28,80.02,89.18,86.79,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,32,0.0083,0.8105,1,0.0016,2,0.0005159,0.3677
MMRN1,73.80,39.29,88.32,100.00,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],1,0.0016,5,0.0013,0.60040,1.21 [0.03 - 10.86],3,0.0047,48,0.0124,0.1048,1,0.0016,2,0.0005159,0.3677
SMCR8,12.62,36.15,72.03,100.00,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],0,0,0,0,1,-,5,0.0078,21,0.0054,0.4031,2,0.0031,4,0.001,0.2041
CLPS,79.04,78.92,72.91,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,2,0.0005159,1
TNFAIP8L3,83.90,73.99,80.40,89.11,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,5,0.0013,1,0 [0 - 6.62],1,0.0016,14,0.0036,0.7103,1,0.0016,0,0,0.1417
TNFAIP8L1,-,-,47.43,49.73,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,1,0.0016,1,0.0002579,0.2633,0,0,1,0.0002579,1
GRAP,-,-,14.80,92.28,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
SSH2,45.68,44.67,36.71,100.00,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,1,0.0002579,1,0 [0 - 235.39],4,0.0062,22,0.0057,0.7794,1,0.0016,7,0.0018,1
ITGB3,8.10,34.50,39.20,90.32,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,0,0,1,-,2,0.0031,24,0.0062,0.5697,0,0,4,0.001,1
LIN28A,32.62,54.02,58.71,68.89,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,1,0.0002579,1
ZMYND8,3.98,0.95,10.74,96.58,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,0,0,1,-,2,0.0031,10,0.0026,0.6832,0,0,7,0.0018,0.6031
ITGAX,9.84,15.82,74.83,97.01,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],9,0.0141,26,0.0067,0.082,2,0.0031,2,0.0005159,0.0988
IFITM10,-,-,-,5.01,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,1,0.0002579,1
CCDC27,98.80,96.08,59.71,100.00,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,7,0.0018,0.60310,0 [0 - 4.21],3,0.0047,22,0.0057,1,2,0.0031,5,0.0013,0.2602
CCDC24,72.38,69.10,83.56,86.51,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,0,0,1,-,1,0.0016,10,0.0026,1,0,0,3,0.0007738,1
ITGA1,48.89,17.65,28.96,98.47,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],0,0,2,0.0005159,1,0 [0 - 32.25],4,0.0062,37,0.0095,0.5071,1,0.0016,4,0.001,0.5343
ITGA9,6.95,24.76,58.61,97.76,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,0,0,1,-,5,0.0078,20,0.0052,0.3867,0,0,2,0.0005159,1
ITGA8,12.63,71.60,89.85,93.57,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,27,0.007,0.7914,1,0.0016,4,0.001,0.5343
ITGA7,65.35,39.08,34.04,98.23,-,-,-,-,-,-,1,0.0016,11,0.0028,1,0.55 [0.01 - 3.8],1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],5,0.0078,48,0.0124,0.4279,1,0.0016,9,0.0023,1
CCDC30,77.26,51.54,57.43,92.25,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],2,0.0031,6,0.0015,0.31650,2.02 [0.2 - 11.34],4,0.0062,24,0.0062,1,0,0,3,0.0007738,1
CEP57L1,90.34,73.07,60.33,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,2,0.0031,5,0.0013,0.2602,0,0,2,0.0005159,1
DMRTA2,-,-,6.60,41.84,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0,0,0,0,1
CCDC34,91.99,47.32,41.66,86.75,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,18,0.0046,0.5044,0,0,2,0.0005159,1
CCDC39,93.47,84.34,91.08,100.00,-,-,-,-,-,-,2,0.0031,17,0.0044,1,0.71 [0.08 - 3.01],0,0,15,0.0039,0.15040,0 [0 - 1.69],5,0.0078,59,0.0152,0.2032,1,0.0016,3,0.0007738,0.4574
CCDC40,97.28,94.81,56.64,87.81,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],0,0,6,0.0015,1,0 [0 - 5.15],5,0.0078,72,0.0186,0.0485,3,0.0047,6,0.0015,0.1234
CIRH1A,43.98,14.60,46.06,100.00,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,0,0,1,-,2,0.0031,14,0.0036,1,2,0.0031,6,0.0015,0.3165
CCDC47,17.16,14.52,75.59,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,0,0,1,-,0,0,11,0.0028,0.3821,0,0,0,0,1
PROSC,41.91,40.53,73.42,88.02,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,3,0.0007738,1,0 [0 - 14.67],5,0.0078,10,0.0026,0.0497,1,0.0016,3,0.0007738,0.4574
NUCB2,32.94,45.32,70.35,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,8,0.0021,0.6107,1,0.0016,3,0.0007738,0.4574
CCDC53,61.28,58.10,65.89,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0 [0 - 235.39],0,0,4,0.001,1,0,0,1,0.0002579,1
TMEM88B,-,-,-,47.60,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
ZBTB8B,62.74,-,-,100.00,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,0,0,1,-,1,0.0016,11,0.0028,1,1,0.0016,9,0.0023,1
XIAP,55.22,69.82,53.32,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,0,0,1
FAM136A,53.19,79.08,72.44,96.97,-,-,-,-,-,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0 [0 - 235.39],0,0,4,0.001,1,1,0.0016,1,0.0002579,0.2633
CCDC64,18.44,15.48,21.97,83.90,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,8,0.0021,1,1,0.0016,1,0.0002579,0.2633
CCDC65,94.73,92.75,96.03,95.36,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,4,0.001,1,0 [0 - 9.18],3,0.0047,22,0.0057,1,0,0,4,0.001,1
FAM135A,21.84,23.53,45.24,100.00,-,-,-,-,-,-,2,0.0031,14,0.0036,1,0.87 [0.1 - 3.78],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],3,0.0047,37,0.0095,0.3583,1,0.0016,7,0.0018,1
CCDC61,85.21,88.79,63.70,78.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,5,0.0013,1,0 [0 - 6.62],2,0.0031,14,0.0036,1,0,0,0,0,1
ZBTB7A,-,14.80,0.55,19.97,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
ZBTB7C,40.56,66.20,22.62,73.88,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,0,0,1,-,1,0.0016,12,0.0031,1,2,0.0031,3,0.0007738,0.1496
CCDC68,80.82,67.69,96.17,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,13,0.0034,0.7075,0,0,2,0.0005159,1
FLYWCH2,76.05,41.86,71.09,63.11,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,1,0.0002579,1
SSR1,65.56,46.90,46.19,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0 [0 - 235.39],0,0,2,0.0005159,1,0,0,1,0.0002579,1
ITFG1,28.93,23.25,8.06,96.23,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,6,0.0015,0.3165,2,0.0031,6,0.0015,0.3165
CCDC136,71.68,79.50,51.46,89.07,-,-,-,-,-,-,1,0.0016,10,0.0026,1,0.61 [0.01 - 4.27],0,0,2,0.0005159,1,0 [0 - 32.25],1,0.0016,34,0.0088,0.0517,1,0.0016,9,0.0023,1
CCDC137,91.58,92.67,59.38,88.59,-,-,-,-,-,-,0,0,0,0,1,-,0,0,2,0.0005159,1,0 [0 - 32.25],1,0.0016,12,0.0031,1,0,0,6,0.0015,1
CCDC138,23.57,27.53,86.70,95.29,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],1,0.0016,5,0.0013,0.60040,1.21 [0.03 - 10.86],6,0.0094,33,0.0085,0.817,2,0.0031,3,0.0007738,0.1496
LHFP,46.20,59.30,39.82,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0,0,0,0,1
SSPN,83.78,84.46,57.93,68.95,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,2,0.0031,8,0.0021,0.6415,0,0,2,0.0005159,1
ST20,86.41,69.74,79.08,80.24,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
ZNHIT1,31.46,45.14,38.72,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,1,0.0016,6,0.0015,1,0,0,1,0.0002579,1
CCDC97,10.37,55.11,56.35,80.89,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,2,0.0005159,1,0 [0 - 32.25],1,0.0016,12,0.0031,1,0,0,0,0,1
CCDC96,21.41,30.45,15.96,79.55,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,17,0.0044,0.498,1,0.0016,1,0.0002579,0.2633
MANSC4,80.58,-,-,100.00,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,7,0.0018,0.6031,1,0.0016,6,0.0015,1
CCDC166,-,-,-,32.91,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0,0,0,0,1
HCRTR2,85.63,65.38,32.27,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,7,0.0018,0.6031,1,0.0016,4,0.001,0.5343
HCRTR1,64.74,62.88,40.82,93.11,-,-,-,-,Yes,-,0,0,3,7.74E-04,1,0 [0 - 14.67],1,0.0016,1,0.0002579,0.26330,6.06 [0.08 - 474.34],3,0.0047,9,0.0023,0.2358,0,0,4,0.001,1
SLC28A2,82.31,52.91,83.00,100.00,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],4,0.0062,19,0.0049,0.5569,1,0.0016,4,0.001,0.5343
CCDC89,31.93,73.26,49.32,94.51,-,-,-,-,-,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,11,0.0028,1,0,0,3,0.0007738,1
SLC28A1,86.85,65.51,72.15,92.15,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,5,0.0013,1,0 [0 - 6.62],9,0.0141,26,0.0067,0.082,0,0,5,0.0013,1
CCDC87,67.43,88.06,28.90,94.71,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,4,0.001,1,0 [0 - 9.18],4,0.0062,22,0.0057,0.7794,1,0.0016,5,0.0013,0.6004
CCDC80,39.28,60.05,63.33,93.30,-,-,-,-,-,-,1,0.0016,10,0.0026,1,0.61 [0.01 - 4.27],0,0,1,0.0002579,1,0 [0 - 235.39],6,0.0094,30,0.0077,0.6314,2,0.0031,6,0.0015,0.3165
CCDC153,85.53,89.51,98.06,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,5,0.0013,1,0 [0 - 6.62],0,0,8,0.0021,0.6107,0,0,1,0.0002579,1
SPTSSA,49.39,56.46,39.02,48.21,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,0,0,1
CCDC157,71.70,91.72,99.23,86.95,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],1,0.0016,4,0.001,0.53430,1.52 [0.03 - 15.34],1,0.0016,31,0.008,0.0761,0,0,7,0.0018,0.6031
CCDC159,53.51,70.43,64.68,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,9,0.0023,0.6616,0,0,1,0.0002579,1
CLGN,81.63,37.37,89.09,100.00,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],5,0.0078,11,0.0028,0.0642,2,0.0031,0,0,0.02
CCDC151,88.02,48.33,14.27,79.02,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,1,0.0002579,1,0 [0 - 235.39],2,0.0031,18,0.0046,1,1,0.0016,1,0.0002579,0.2633
ZNF385D,63.36,29.50,62.07,84.10,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,2,0.0031,10,0.0026,0.6832,0,0,1,0.0002579,1
ZNF385B,61.73,16.10,23.80,100.00,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,8,0.0021,1,0,0,1,0.0002579,1
CLNK,85.21,66.48,91.30,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,0,0,1,-,3,0.0047,16,0.0041,0.744,0,0,3,0.0007738,1
P4HA2,8.47,31.23,69.94,100.00,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,5,0.0013,1,0 [0 - 6.62],2,0.0031,20,0.0052,0.7591,2,0.0031,1,0.0002579,0.0545
DYNLL1,62.38,54.76,24.22,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,1,0.0002579,1
DYNLL2,58.00,51.83,36.96,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,1,0.0002579,1
P4HA3,58.96,69.57,87.98,84.59,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],1,0.0016,13,0.0034,0.7075,0,0,4,0.001,1
SPG21,39.95,18.71,43.70,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,4,0.001,1,0 [0 - 9.18],0,0,8,0.0021,0.6107,0,0,2,0.0005159,1
DPP8,13.05,26.23,39.02,100.00,-,-,Yes,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,1,0.0002579,1,0 [0 - 235.39],0,0,21,0.0054,0.0614,3,0.0047,2,0.0005159,0.0227
OTUD6A,68.98,74.56,25.05,86.22,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
CCDC175,97.91,-,-,95.98,-,-,-,-,-,-,1,0.0016,11,0.0028,1,0.55 [0.01 - 3.8],1,0.0016,5,0.0013,0.60040,1.21 [0.03 - 10.86],2,0.0031,23,0.0059,0.5659,0,0,7,0.0018,0.6031
CCDC177,-,-,-,30.45,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0,0,0,0,1
DARS2,67.19,9.90,21.34,100.00,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,4,0.001,1,0 [0 - 9.18],2,0.0031,11,0.0028,0.7055,0,0,4,0.001,1
MXD3,-,58.64,63.11,31.13,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,0,0,1
MXD4,35.42,71.68,24.04,52.91,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,1,0.0016,2,0.0005159,0.3677,0,0,3,0.0007738,1
CCDC172,49.76,60.30,-,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],1,0.0016,0,0,0.14170,Inf [0.16 - Inf],2,0.0031,10,0.0026,0.6832,0,0,1,0.0002579,1
CCDC173,88.74,95.61,47.73,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],3,0.0047,12,0.0031,0.4601,0,0,2,0.0005159,1
CLN6,48.54,66.58,63.80,98.55,-,-,-,-,Yes,-,0,0,0,0,1,-,0,0,0,0,1,-,2,0.0031,10,0.0026,0.6832,1,0.0016,2,0.0005159,0.3677
GPAA1,68.49,47.24,29.52,95.92,-,-,-,-,-,-,1,0.0016,8,0.0021,1,0.76 [0.02 - 5.66],0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,20,0.0052,0.3462,0,0,5,0.0013,1
MYOM3,92.65,99.62,85.85,96.52,-,-,-,-,-,-,1,0.0016,11,0.0028,1,0.55 [0.01 - 3.8],3,0.0047,7,0.0018,0.15850,2.6 [0.43 - 11.44],10,0.0156,45,0.0116,0.4337,0,0,9,0.0023,0.6241
FADS1,44.54,31.55,6.59,79.99,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,1,0.0002579,1
FADS3,17.75,21.89,18.07,77.13,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,4,0.001,1
KANK4,89.90,89.77,85.25,99.37,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,2,0.0005159,1,0 [0 - 32.25],4,0.0062,28,0.0072,1,3,0.0047,2,0.0005159,0.0227
GAS2L1,75.29,48.16,11.61,71.91,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
NLRP11,32.27,39.35,73.22,100.00,-,-,-,-,-,-,1,0.0016,6,0.0015,1,1.01 [0.02 - 8.34],0,0,4,0.001,1,0 [0 - 9.18],3,0.0047,17,0.0044,0.7559,1,0.0016,5,0.0013,0.6004
GFRA1,33.34,28.03,29.06,96.80,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,0,0,1,-,1,0.0016,13,0.0034,0.7075,0,0,2,0.0005159,1
DPM3,52.85,42.38,39.74,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,2,0.0005159,1,0,0,0,0,1
GFRA4,-,-,93.76,75.33,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,0,0,1,-,0,0,4,0.001,1,0,0,2,0.0005159,1
GFRA3,30.37,29.94,33.60,77.65,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,2,0.0005159,1
STK31,95.90,96.83,65.73,100.00,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,11,0.0028,0.3821,0,0,6,0.0015,1
STK38,32.62,16.05,13.11,100.00,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,2,0.0005159,1,0 [0 - 32.25],0,0,6,0.0015,1,0,0,3,0.0007738,1
STK35,-,26.17,4.41,50.03,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,3,0.0047,1,0.0002579,0.0101
NUDT3,58.26,46.73,35.55,80.89,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0,0,0,0,1
NUDT6,83.90,71.74,41.64,61.38,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],1,0.0016,3,0.0007738,0.45740,2.02 [0.04 - 25.22],1,0.0016,9,0.0023,1,1,0.0016,0,0,0.1417
NUDT5,48.12,39.93,58.63,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,1,0.0002579,1,1,0.0016,2,0.0005159,0.3677
C16orf11,-,-,74.84,20.65,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,2,0.0005159,1,0,0,0,0,1
C16orf13,58.53,-,91.00,48.17,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,1,0.0002579,1
STK11,20.54,37.52,25.19,78.25,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,4,0.001,1,0,0,2,0.0005159,1
STK10,9.78,50.56,41.81,97.79,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,2,0.0005159,1,0 [0 - 32.25],2,0.0031,26,0.0067,0.4162,2,0.0031,7,0.0018,0.3716
C16orf45,53.51,60.30,64.99,85.39,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,2,0.0005159,1,0,0,1,0.0002579,1
C16orf46,91.02,87.93,90.17,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,1,0.0002579,1,0 [0 - 235.39],0,0,2,0.0005159,1,0,0,0,0,1
OVOL1,34.32,64.45,37.71,87.32,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,3,0.0007738,1,0,0,0,0,1
OTUD7A,6.23,27.28,7.31,92.11,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,0,0,1,-,3,0.0047,16,0.0041,0.744,0,0,2,0.0005159,1
SSX4,-,-,18.48,75.08,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
SSX2,-,-,16.94,78.68,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
FEZF1,53.19,37.79,4.29,100.00,-,-,-,-,-,-,0,0,4,0.001,1,0 [0 - 9.18],0,0,0,0,1,-,0,0,12,0.0031,0.3953,1,0.0016,5,0.0013,0.6004
FEZF2,39.68,33.64,3.31,64.40,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,2,0.0031,4,0.001,0.2041
ST7L,97.39,84.63,51.05,93.71,-,-,-,-,-,-,1,0.0016,7,0.0018,1,0.87 [0.02 - 6.75],0,0,3,0.0007738,1,0 [0 - 14.67],1,0.0016,15,0.0039,0.7159,1,0.0016,3,0.0007738,0.4574
VCY,-,-,17.31,13.99,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
VCX,97.98,-,84.27,51.67,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,0,0,0,0,1,0,0,0,0,1
ZFYVE20,25.73,47.91,40.52,97.75,-,-,-,-,-,-,0,0,3,7.74E-04,1,0 [0 - 14.67],0,0,1,0.0002579,1,0 [0 - 235.39],3,0.0047,18,0.0046,1,0,0,2,0.0005159,1
CCDC103,27.42,51.40,65.89,100.00,-,-,-,-,-,-,0,0,0,0,1,-,0,0,0,0,1,-,1,0.0016,5,0.0013,0.6004,0,0,0,0,1
